maxmin_block_rank,local_eigen_rank,y2,expected_increment,n_scores,n_hours,conditional_eigenvalue_mean,conditional_eigenvalue_median,leverage_mean,index,order_key,cumsum_y2,expected,frac_index,scaled_cumsum,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
817,8,7.208324,7.999998,8,8,4.057492,4.031363,0.000000,12798,12798,104577.472533,100887.588946,0.706184,0.732012,0.706184,100161.638269,101613.539623,0.701103,0.711266
817,9,7.566429,8.000000,8,8,3.791724,3.760636,0.000000,12799,12799,104585.038962,100895.588946,0.706240,0.732065,0.706240,100169.638269,101621.539623,0.701159,0.711322
817,10,5.340089,8.000000,8,8,3.553496,3.535957,0.000000,12800,12800,104590.379051,100903.588946,0.706296,0.732103,0.706296,100177.638269,101629.539623,0.701215,0.711378
817,11,20.328503,7.999999,8,8,3.475828,3.460154,0.000000,12801,12801,104610.707554,100911.588945,0.706352,0.732245,0.706352,100185.638268,101637.539622,0.701271,0.711434
817,12,12.777635,8.000000,8,8,3.418990,3.417781,0.000000,12802,12802,104623.485189,100919.588945,0.706408,0.732334,0.706408,100193.638268,101645.539622,0.701327,0.711490
817,13,7.046777,8.000000,8,8,3.282050,3.247815,0.000000,12803,12803,104630.531966,100927.588945,0.706464,0.732384,0.706464,100201.638268,101653.539622,0.701383,0.711546
817,14,13.443552,8.000000,8,8,3.117823,3.103286,0.000000,12804,12804,104643.975518,100935.588945,0.706520,0.732478,0.706520,100209.638268,101661.539622,0.701439,0.711602
817,15,8.439066,8.000000,8,8,3.037621,3.022301,0.000000,12805,12805,104652.414585,100943.588945,0.706576,0.732537,0.706576,100217.638268,101669.539622,0.701495,0.711658
817,16,21.209252,8.000000,8,8,2.867492,2.852849,0.000000,12806,12806,104673.623837,100951.588945,0.706632,0.732685,0.706632,100225.638268,101677.539622,0.701551,0.711714
818,1,3.347718,7.999077,8,8,20.543535,20.205734,0.000115,12807,12807,104676.971555,100959.588022,0.706688,0.732709,0.706688,100233.637345,101685.538699,0.701607,0.711770
