true_smooth,fit_smooth,rep,resolution_stride,resolution_label,fit_type,n,loss_per_obs,success,n_iter,fit_s,est_sigmasq,est_range,est_nugget,true_sigmasq,true_range,true_nugget
1.5000,0.3000,4,4,x4,nugget_only,64,2.2578,True,16,0.1245,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,4,x4,sigma_only_nugget0,64,2.2535,True,3,0.0203,10.4838,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,4,x4,range_only_nugget0,64,2.2167,True,4,0.0257,12.0000,0.1525,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,full_nugget_free,128,2.0957,True,12,0.3581,18.4734,0.2590,0.3385,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,full_nugget0,128,2.0979,True,11,0.2415,19.6633,0.2254,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,sigma_only_nugget_free,128,2.1748,True,4,0.1040,8.0432,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,range_only_nugget_free,128,2.1419,True,3,0.0579,12.0000,0.2456,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,nugget_only,128,2.1145,True,11,0.2260,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,sigma_only_nugget0,128,2.1138,True,4,0.1369,11.3817,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,2,x2,range_only_nugget0,128,2.1063,True,3,0.0554,12.0000,0.1069,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,full_nugget_free,256,2.0062,True,9,1.0103,15.6299,0.3319,1.1676,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,full_nugget0,256,2.0395,True,10,0.9983,21.5501,0.1596,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,sigma_only_nugget_free,256,2.0467,True,4,0.3060,6.5103,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,range_only_nugget_free,256,2.0238,True,4,0.1830,12.0000,0.3279,2.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,nugget_only,256,2.0285,True,5,0.4298,12.0000,0.0800,0.5562,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,sigma_only_nugget0,256,2.0429,True,5,0.4311,14.5778,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.3000,4,1,x1,range_only_nugget0,256,2.0483,True,4,0.3207,12.0000,0.0646,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,full_nugget_free,32,2.2277,True,25,0.0136,10.3681,0.0974,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,full_nugget0,32,2.2277,True,6,0.0032,10.3680,0.0974,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,sigma_only_nugget_free,32,2.2757,True,4,0.0012,6.5454,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,range_only_nugget_free,32,2.2591,True,3,0.0008,12.0000,0.2175,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,nugget_only,32,2.2472,True,17,0.0055,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,sigma_only_nugget0,32,2.2303,True,3,0.0007,9.1465,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,8,x8,range_only_nugget0,32,2.2293,True,4,0.0008,12.0000,0.1125,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,full_nugget_free,64,2.1177,True,9,0.0261,10.1329,0.2119,1.7326,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,full_nugget0,64,2.1813,True,9,0.0116,11.6393,0.0637,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,sigma_only_nugget_free,64,2.1470,True,4,0.0098,5.8654,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,range_only_nugget_free,64,2.1199,True,3,0.0091,12.0000,0.2793,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,nugget_only,64,2.1588,True,4,0.0025,12.0000,0.0800,0.7038,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,sigma_only_nugget0,64,2.1833,True,5,0.0027,13.9701,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,4,x4,range_only_nugget0,64,2.1814,True,5,0.0082,12.0000,0.0657,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,full_nugget_free,128,2.0547,True,10,0.0300,10.9700,0.2521,2.0560,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,full_nugget0,128,2.1658,True,11,0.0230,11.8621,0.0336,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,sigma_only_nugget_free,128,2.0723,True,4,0.0059,5.7456,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,range_only_nugget_free,128,2.0549,True,3,0.0169,12.0000,0.2698,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,nugget_only,128,2.0943,True,4,0.0282,12.0000,0.0800,1.4197,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,sigma_only_nugget0,128,2.1838,True,5,0.0524,25.5813,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,2,x2,range_only_nugget0,128,2.1658,True,6,0.0244,12.0000,0.0340,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,full_nugget_free,256,2.0013,True,13,0.1301,11.0553,0.2870,2.2369,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,full_nugget0,256,2.1638,True,9,0.0798,11.2066,0.0156,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,sigma_only_nugget_free,256,2.0134,True,4,0.0215,5.1186,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,range_only_nugget_free,256,2.0035,True,3,0.0177,12.0000,0.2833,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,nugget_only,256,2.0383,True,3,0.0199,12.0000,0.0800,1.8463,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,sigma_only_nugget0,256,2.2013,True,7,0.0231,50.7236,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,0,1,x1,range_only_nugget0,256,2.1641,True,7,0.0302,12.0000,0.0167,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,full_nugget_free,32,2.3511,True,9,0.0026,17.9020,0.1874,0.6965,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,full_nugget0,32,2.3551,True,9,0.0020,18.8172,0.1544,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,sigma_only_nugget_free,32,2.4338,True,2,0.0005,10.4983,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,range_only_nugget_free,32,2.3707,True,3,0.0006,12.0000,0.1827,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,nugget_only,32,2.3891,True,17,0.0026,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,sigma_only_nugget0,32,2.3886,True,4,0.0007,12.5512,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,8,x8,range_only_nugget0,32,2.3736,True,3,0.0006,12.0000,0.1046,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,full_nugget_free,64,2.1852,True,9,0.0170,16.6753,0.2163,1.4289,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,full_nugget0,64,2.2180,True,10,0.0071,19.2802,0.1086,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,sigma_only_nugget_free,64,2.2376,True,3,0.0025,8.8999,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,range_only_nugget_free,64,2.1927,True,3,0.0053,12.0000,0.1974,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,nugget_only,64,2.2136,True,4,0.0047,12.0000,0.0800,0.6348,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,sigma_only_nugget0,64,2.2222,True,5,0.0056,15.1009,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,4,x4,range_only_nugget0,64,2.2325,True,4,0.0029,12.0000,0.0704,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,full_nugget_free,128,2.0140,True,9,0.0338,15.8964,0.2892,1.6323,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,full_nugget0,128,2.1234,True,11,0.0176,19.6336,0.0681,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,sigma_only_nugget_free,128,2.0583,True,4,0.0101,7.0217,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,range_only_nugget_free,128,2.0195,True,3,0.0059,12.0000,0.2490,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,nugget_only,128,2.0557,True,3,0.0066,12.0000,0.0800,1.1064,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,sigma_only_nugget0,128,2.1240,True,5,0.0075,22.6993,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,2,x2,range_only_nugget0,128,2.1356,True,5,0.0069,12.0000,0.0429,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,full_nugget_free,256,1.9061,True,10,0.0710,15.1342,0.2993,1.6331,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,full_nugget0,256,2.0442,True,12,0.0566,19.8318,0.0408,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,sigma_only_nugget_free,256,1.9371,True,4,0.0156,6.0166,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,range_only_nugget_free,256,1.9123,True,3,0.0226,12.0000,0.2752,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,nugget_only,256,1.9378,True,3,0.0322,12.0000,0.0800,1.2618,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,sigma_only_nugget0,256,2.0502,True,7,0.0424,37.4971,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,1,1,x1,range_only_nugget0,256,2.0549,True,7,0.0468,12.0000,0.0254,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,full_nugget_free,32,2.3485,True,23,0.0146,10.9796,0.0734,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,full_nugget0,32,2.3485,True,9,0.0018,10.9825,0.0735,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,sigma_only_nugget_free,32,2.3838,True,3,0.0007,8.7588,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,range_only_nugget_free,32,2.3891,True,3,0.0006,12.0000,0.1099,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,nugget_only,32,2.3492,True,16,0.0054,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,sigma_only_nugget0,32,2.3489,True,4,0.0008,11.5944,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,8,x8,range_only_nugget0,32,2.3492,True,4,0.0021,12.0000,0.0802,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,full_nugget_free,64,2.2180,True,8,0.0125,11.0459,0.0791,0.8048,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,full_nugget0,64,2.2269,True,9,0.0112,11.8248,0.0576,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,sigma_only_nugget_free,64,2.2394,True,3,0.0031,8.8649,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,range_only_nugget_free,64,2.2389,True,3,0.0014,12.0000,0.1161,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,nugget_only,64,2.2185,True,4,0.0061,12.0000,0.0800,0.7054,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,sigma_only_nugget0,64,2.2314,True,5,0.0052,15.3817,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,4,x4,range_only_nugget0,64,2.2269,True,5,0.0043,12.0000,0.0585,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,full_nugget_free,128,1.9753,True,7,0.0275,11.1597,0.1024,0.8864,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,full_nugget0,128,2.0069,True,10,0.0156,12.2170,0.0515,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,sigma_only_nugget_free,128,2.0204,True,4,0.0082,7.3010,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,range_only_nugget_free,128,2.0154,True,4,0.0124,12.0000,0.1512,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,nugget_only,128,1.9800,True,6,0.0189,12.0000,0.0800,0.6604,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,sigma_only_nugget0,128,2.0116,True,5,0.0165,18.1297,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,2,x2,range_only_nugget0,128,2.0069,True,5,0.0100,12.0000,0.0506,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,full_nugget_free,256,1.9106,True,10,0.0788,10.0109,0.1229,1.4166,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,full_nugget0,256,2.0257,True,11,0.0622,11.7274,0.0233,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,sigma_only_nugget_free,256,1.9290,True,4,0.0261,6.3112,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,range_only_nugget_free,256,1.9258,True,4,0.0209,12.0000,0.1737,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,nugget_only,256,1.9238,True,3,0.0161,12.0000,0.0800,1.2074,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,sigma_only_nugget0,256,2.0463,True,7,0.0329,37.2053,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,2,1,x1,range_only_nugget0,256,2.0257,True,5,0.0217,12.0000,0.0239,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,full_nugget_free,32,2.4332,True,25,0.0073,13.0030,0.0734,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,full_nugget0,32,2.4332,True,9,0.0024,13.0060,0.0734,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,sigma_only_nugget_free,32,2.4540,True,2,0.0005,10.3214,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,range_only_nugget_free,32,2.4528,True,2,0.0005,12.0000,0.1011,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,nugget_only,32,2.4368,True,7,0.0009,12.0000,0.0800,0.3367,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,sigma_only_nugget0,32,2.4337,True,5,0.0008,13.7367,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,8,x8,range_only_nugget0,32,2.4339,True,5,0.0026,12.0000,0.0683,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,full_nugget_free,64,2.1352,True,23,0.0411,12.8800,0.0815,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,full_nugget0,64,2.1352,True,9,0.0067,12.8850,0.0815,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,sigma_only_nugget_free,64,2.2151,True,3,0.0056,9.1393,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,range_only_nugget_free,64,2.2112,True,3,0.0046,12.0000,0.1182,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,nugget_only,64,2.1360,True,14,0.0182,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,sigma_only_nugget0,64,2.1352,True,4,0.0131,12.6886,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,4,x4,range_only_nugget0,64,2.1355,True,4,0.0126,12.0000,0.0761,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,full_nugget_free,128,2.0520,True,8,0.0233,10.5091,0.0905,1.1812,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,full_nugget0,128,2.1016,True,10,0.0420,11.7078,0.0389,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,sigma_only_nugget_free,128,2.0730,True,4,0.0091,8.0472,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,range_only_nugget_free,128,2.0717,True,3,0.0071,12.0000,0.1297,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,nugget_only,128,2.0556,True,2,0.0042,12.0000,0.0800,1.0115,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,sigma_only_nugget0,128,2.1140,True,5,0.0125,22.2499,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,2,x2,range_only_nugget0,128,2.1017,True,5,0.0080,12.0000,0.0399,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,full_nugget_free,256,1.9754,True,9,0.0635,9.5848,0.1115,1.6769,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,full_nugget0,256,2.0763,True,11,0.0501,10.9372,0.0189,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,sigma_only_nugget_free,256,1.9811,True,4,0.0147,6.7989,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,range_only_nugget_free,256,1.9796,True,3,0.0104,12.0000,0.1578,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,nugget_only,256,1.9849,True,3,0.0128,12.0000,0.0800,1.4523,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,sigma_only_nugget0,256,2.1045,True,7,0.0291,41.8022,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,3,1,x1,range_only_nugget0,256,2.0767,True,6,0.0245,12.0000,0.0208,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,full_nugget_free,32,2.4736,True,19,0.0122,23.9659,0.1553,0.0003,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,full_nugget0,32,2.4736,True,10,0.0033,23.9607,0.1553,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,sigma_only_nugget_free,32,2.5549,True,4,0.0007,14.3473,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,range_only_nugget_free,32,2.5383,True,3,0.0006,12.0000,0.1195,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,nugget_only,32,2.5280,True,16,0.0030,12.0000,0.0800,0.0001,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,sigma_only_nugget0,32,2.5063,True,5,0.0008,15.8850,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,8,x8,range_only_nugget0,32,2.5254,True,4,0.0007,12.0000,0.0884,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,full_nugget_free,64,2.1495,True,27,0.0289,23.0283,0.1559,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,full_nugget0,64,2.1495,True,10,0.0080,23.0281,0.1559,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,sigma_only_nugget_free,64,2.2660,True,3,0.0013,11.2035,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,range_only_nugget_free,64,2.2385,True,3,0.0049,12.0000,0.1337,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,nugget_only,64,2.1746,True,14,0.0116,12.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,sigma_only_nugget0,64,2.1704,True,5,0.0062,13.6151,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,4,x4,range_only_nugget0,64,2.1733,True,3,0.0014,12.0000,0.0860,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,full_nugget_free,128,2.0772,True,10,0.0249,20.1451,0.1861,1.2805,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,full_nugget0,128,2.1418,True,11,0.0238,23.1070,0.0784,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,sigma_only_nugget_free,128,2.1146,True,2,0.0093,9.7808,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,range_only_nugget_free,128,2.0961,True,3,0.0047,12.0000,0.1407,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,nugget_only,128,2.0925,True,3,0.0159,12.0000,0.0800,1.0708,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,sigma_only_nugget0,128,2.1418,True,5,0.0084,23.5206,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,2,x2,range_only_nugget0,128,2.1642,True,5,0.0164,12.0000,0.0429,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,full_nugget_free,256,1.9875,True,11,0.0916,18.7131,0.2337,1.7379,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,full_nugget0,256,2.1239,True,10,0.2083,23.2089,0.0407,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,sigma_only_nugget_free,256,2.0064,True,4,0.0455,8.1829,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,range_only_nugget_free,256,1.9917,True,4,0.0159,12.0000,0.1663,2.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,nugget_only,256,2.0055,True,3,0.0218,12.0000,0.0800,1.5134,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,sigma_only_nugget0,256,2.1299,True,7,0.0292,43.9734,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,0.5000,4,1,x1,range_only_nugget0,256,2.1452,True,7,0.0264,12.0000,0.0221,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,full_nugget_free,32,2.2367,True,14,0.0210,8.9948,0.0607,0.9812,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,full_nugget0,32,2.2367,True,7,0.0056,9.9202,0.0470,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,sigma_only_nugget_free,32,2.2406,True,3,0.0014,8.0021,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,range_only_nugget_free,32,2.2477,True,1,0.0009,12.0000,0.1003,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,nugget_only,32,2.2444,True,3,0.0013,12.0000,0.0800,1.3620,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,sigma_only_nugget0,32,2.3269,True,5,0.0018,26.3146,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,8,x8,range_only_nugget0,32,2.2409,True,5,0.0037,12.0000,0.0508,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,full_nugget_free,64,2.1139,True,8,0.0262,9.0172,0.1149,2.2902,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,full_nugget0,64,2.3032,True,10,0.0342,9.8799,0.0206,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,sigma_only_nugget_free,64,2.1226,True,4,0.0056,7.3119,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,range_only_nugget_free,64,2.1187,True,3,0.0046,12.0000,0.1213,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,nugget_only,64,2.1348,True,5,0.0070,12.0000,0.0800,2.0601,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,sigma_only_nugget0,64,2.6772,True,1,0.0015,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,4,x4,range_only_nugget0,64,2.3083,True,5,0.0167,12.0000,0.0223,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,full_nugget_free,128,2.0522,True,9,0.0982,9.5625,0.1041,2.3940,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,full_nugget0,128,2.2845,True,9,0.1127,10.2664,0.0110,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,sigma_only_nugget_free,128,2.0596,True,3,0.0279,8.0789,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,range_only_nugget_free,128,2.0592,True,3,0.0220,12.0000,0.1048,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,nugget_only,128,2.0609,True,5,0.0253,12.0000,0.0800,2.2862,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,sigma_only_nugget0,128,5.3392,True,1,0.0079,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,2,x2,range_only_nugget0,128,2.2877,True,7,0.0555,12.0000,0.0117,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,full_nugget_free,256,1.9983,True,10,0.2781,9.2923,0.0915,2.4301,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,full_nugget0,256,2.2853,True,12,0.4337,9.7018,0.0052,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,sigma_only_nugget_free,256,2.0070,True,3,0.0578,8.4563,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,range_only_nugget_free,256,2.0074,True,3,0.0698,12.0000,0.0956,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,nugget_only,256,2.0020,True,6,0.1007,12.0000,0.0800,2.3914,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,sigma_only_nugget0,256,35.0168,True,1,0.0296,200.0000,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,0,1,x1,range_only_nugget0,256,2.2912,True,7,0.1957,12.0000,0.0057,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,full_nugget_free,32,2.3368,True,9,0.0060,16.9619,0.1302,2.2458,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,full_nugget0,32,2.4496,True,13,0.0136,17.3131,0.0522,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,sigma_only_nugget_free,32,2.3657,True,3,0.0014,12.5591,0.0800,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,range_only_nugget_free,32,2.3453,True,4,0.0016,12.0000,0.1111,2.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,nugget_only,32,2.3655,True,3,0.0014,12.0000,0.0800,1.8660,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,sigma_only_nugget0,32,2.5163,True,7,0.0023,38.4291,0.0800,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,8,x8,range_only_nugget0,32,2.4702,True,4,0.0037,12.0000,0.0458,0.0000,12.0000,0.0800,2.0000
1.5000,1.5000,1,4,x4,full_nugget_free,64,2.1874,True,9,0.0585,15.3975,0.1132,2.3133,12.0000,0.0800,2.0000
