date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,true_smooth,fit_smooth,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,6,y24m07day03_hm06:48,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,12.0156,1.5918,1160,1149
20240703,6,y24m07day03_hm06:48,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.3008,1.5918,1160,1149
20240703,6,y24m07day03_hm06:48,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.5918,1160,1149
20240703,6,y24m07day03_hm06:48,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,12.3985,1.4106,4560,4487
20240703,6,y24m07day03_hm06:48,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.3460,1.4106,4560,4487
20240703,6,y24m07day03_hm06:48,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.4106,4560,4487
20240703,6,y24m07day03_hm06:48,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,11.6844,1.1987,18126,17887
20240703,6,y24m07day03_hm06:48,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.3370,1.1987,18126,17887
20240703,6,y24m07day03_hm06:48,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1987,18126,17887
20240703,7,y24m07day03_hm07:48,8,x8,nugget0,0.5000,0.3000,0.3000,sigmasq,12.0863,1.7186,300,297
20240703,7,y24m07day03_hm07:48,8,x8,nugget0,0.5000,0.3000,0.3000,range,0.2462,1.7186,300,297
20240703,7,y24m07day03_hm07:48,8,x8,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.7186,300,297
20240703,7,y24m07day03_hm07:48,4,x4,nugget0,0.5000,0.3000,0.3000,sigmasq,12.5028,1.6073,1160,1151
20240703,7,y24m07day03_hm07:48,4,x4,nugget0,0.5000,0.3000,0.3000,range,0.3040,1.6073,1160,1151
20240703,7,y24m07day03_hm07:48,4,x4,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.6073,1160,1151
20240703,7,y24m07day03_hm07:48,2,x2,nugget0,0.5000,0.3000,0.3000,sigmasq,12.8228,1.4117,4560,4491
20240703,7,y24m07day03_hm07:48,2,x2,nugget0,0.5000,0.3000,0.3000,range,0.3673,1.4117,4560,4491
20240703,7,y24m07day03_hm07:48,2,x2,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.4117,4560,4491
20240703,7,y24m07day03_hm07:48,1,x1,nugget0,0.5000,0.3000,0.3000,sigmasq,11.8665,1.1955,18126,17892
20240703,7,y24m07day03_hm07:48,1,x1,nugget0,0.5000,0.3000,0.3000,range,0.3515,1.1955,18126,17892
20240703,7,y24m07day03_hm07:48,1,x1,nugget0,0.5000,0.3000,0.3000,nugget,0.0000,1.1955,18126,17892
