method,seed_lat,seed_lon,seed_total_s,subgrid_used,selection_reason,quadratic_residual_df,lat_step,lon_step,fft_surface_s,q3_extra_s,q5_extra_s,initializer_wall_s,dataset_id,direction_deg_grid,speed_cells,signal_regime,replicate,true_advec_lat,true_advec_lon,seed_error_euclid,seed_angle_error_deg,seed_norm,true_advec_norm,seed_norm_abs_error,correct_quadrant,seed_error_grid_cells,grid_seed_lat,grid_seed_lon,delta_lat_cells,delta_lon_cells,hessian_condition_cells,hessian_eigenvalue_min_cells,quadratic_residual_rmse
M3_fft_Q5,-0.1581826079,-0.1078372757,0.0035047910,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0034220000,0.0000774999,0.0000827910,0.0040472920,a202_s4p0_reference_r03,202.5000000000,4.0000000000,reference,3,-0.1626027977,-0.0964362250,0.0122279204,3.6120221527,0.1914435046,0.1890492404,0.0023942642,True,0.2069825671,-0.1760000000,-0.1260000000,0.4049407306,0.2882972113,1.1828877966,0.2137442198,0.0200935716
M3_fft,-0.1760000000,-0.1260000000,0.0037662080,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0037662080,0.0000886250,0.0000859170,0.0044082500,a202_s4p0_reference_r04,202.5000000000,4.0000000000,reference,4,-0.1626027977,-0.0964362250,0.0324576928,4.9279512244,0.2164532282,0.1890492404,0.0274039878,True,0.5593925650,,,,,,,
M3_fft_Q3,-0.1630055160,-0.0988922767,0.0038548330,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0037662080,0.0000886250,0.0000859170,0.0044082500,a202_s4p0_reference_r04,202.5000000000,4.0000000000,reference,4,-0.1626027977,-0.0964362250,0.0024888495,0.5731051760,0.1906580201,0.1890492404,0.0016087797,True,0.0400449479,-0.1760000000,-0.1260000000,0.2953291807,0.4302813230,1.0546141228,0.3427073068,0.0028516449
M3_fft_Q5,-0.1623489896,-0.0995428895,0.0038521250,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0037662080,0.0000886250,0.0000859170,0.0044082500,a202_s4p0_reference_r04,202.5000000000,4.0000000000,reference,4,-0.1626027977,-0.0964362250,0.0031170151,0.8429175700,0.1904362919,0.1890492404,0.0013870515,True,0.0496483712,-0.1760000000,-0.1260000000,0.3102502352,0.4199541349,1.0498041506,0.3135064917,0.0214681342
M3_fft,-0.1760000000,-0.1260000000,0.0033825830,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0033825830,0.0000869160,0.0000827080,0.0040211250,a202_s4p0_weak_r00,202.5000000000,4.0000000000,weak,0,-0.1626027977,-0.0964362250,0.0324576928,4.9279512244,0.2164532282,0.1890492404,0.0274039878,True,0.5593925650,,,,,,,
M3_fft_Q3,-0.1705453045,-0.0987163082,0.0034694990,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0033825830,0.0000869160,0.0000827080,0.0040211250,a202_s4p0_weak_r00,202.5000000000,4.0000000000,weak,0,-0.1626027977,-0.0964362250,0.0082633041,0.6078310481,0.1970548411,0.1890492404,0.0080056007,True,0.1841039230,-0.1760000000,-0.1260000000,0.1239703516,0.4330744733,1.1609622657,0.1031265673,0.0018680339
M3_fft_Q5,-0.1687796684,-0.1019212067,0.0034652911,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0033825830,0.0000869160,0.0000827080,0.0040211250,a202_s4p0_weak_r00,202.5000000000,4.0000000000,weak,0,-0.1626027977,-0.0964362250,0.0082606753,0.4553064744,0.1971661960,0.1890492404,0.0081169555,True,0.1651893060,-0.1760000000,-0.1260000000,0.1640984465,0.3822030681,1.1536854506,0.0968278822,0.0093663840
M3_fft,-0.1320000000,-0.1260000000,0.0022576660,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022576660,0.0000737910,0.0000829580,0.0028797080,a202_s4p0_weak_r01,202.5000000000,4.0000000000,weak,1,-0.1626027977,-0.0964362250,0.0425505349,12.9965114116,0.1824828759,0.1890492404,0.0065663645,True,0.8390210378,,,,,,,
M3_fft_Q3,-0.1465584242,-0.1027631769,0.0023314570,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022576660,0.0000737910,0.0000829580,0.0028797080,a202_s4p0_weak_r01,202.5000000000,4.0000000000,weak,1,-0.1626027977,-0.0964362250,0.0172468039,4.3659287846,0.1789962072,0.1890492404,0.0100530332,True,0.3782216467,-0.1320000000,-0.1260000000,-0.3308732762,0.3688384625,1.4000934266,0.1017970875,0.0022995137
M3_fft_Q5,-0.1472669962,-0.1040294676,0.0023406241,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022576660,0.0000737910,0.0000829580,0.0028797080,a202_s4p0_weak_r01,202.5000000000,4.0000000000,weak,1,-0.1626027977,-0.0964362250,0.0171126895,4.5661308503,0.1803044600,0.1890492404,0.0087447805,True,0.3687922269,-0.1320000000,-0.1260000000,-0.3469771860,0.3487386102,1.4362827734,0.0880904655,0.0105316270
M3_fft,-0.1760000000,0.0000000000,0.0022866250,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022866250,0.0000946250,0.0000925420,0.0029736250,a202_s4p0_weak_r02,202.5000000000,4.0000000000,weak,2,-0.1626027977,-0.0964362250,0.0973623670,30.6712687346,0.1760000000,0.1890492404,0.0130492404,False,1.5607225761,,,,,,,
M3_fft_Q3,-0.1610834331,-0.0008459209,0.0023812500,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022866250,0.0000946250,0.0000925420,0.0029736250,a202_s4p0_weak_r02,202.5000000000,4.0000000000,weak,2,-0.1626027977,-0.0964362250,0.0956023781,30.3703858419,0.1610856542,0.1890492404,0.0279635862,True,1.5176992936,-0.1760000000,0.0000000000,0.3390128844,-0.0134273152,2.6593371312,0.0596687555,0.0026563376
M3_fft_Q5,-0.1608150335,-0.0028907125,0.0023791670,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022866250,0.0000946250,0.0000925420,0.0029736250,a202_s4p0_weak_r02,202.5000000000,4.0000000000,weak,2,-0.1626027977,-0.0964362250,0.0935625940,29.6414658013,0.1608410123,0.1890492404,0.0282082282,True,1.4854052071,-0.1760000000,0.0000000000,0.3451128746,-0.0458843261,2.5344896551,0.0608110182,0.0088134194
M3_fft,-0.2200000000,-0.0630000000,0.0033465000,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0033465000,0.0000765000,0.0000817920,0.0040180000,a202_s4p0_weak_r03,202.5000000000,4.0000000000,weak,3,-0.1626027977,-0.0964362250,0.0664260489,14.6914816136,0.2288427408,0.1890492404,0.0397935003,True,1.4083150360,,,,,,,
M3_fft_Q3,-0.2114064642,-0.0701604105,0.0034230000,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0033465000,0.0000765000,0.0000817920,0.0040180000,a202_s4p0_weak_r03,202.5000000000,4.0000000000,weak,3,-0.1626027977,-0.0964362250,0.0554275770,12.3115802950,0.2227446438,0.1890492404,0.0336954033,True,1.1849979880,-0.2200000000,-0.0630000000,0.1953076312,-0.1136573101,1.5575063605,0.0968351279,0.0027699631
M3_fft_Q5,-0.2121873456,-0.0709776193,0.0034282921,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0033465000,0.0000765000,0.0000817920,0.0040180000,a202_s4p0_weak_r03,202.5000000000,4.0000000000,weak,3,-0.1626027977,-0.0964362250,0.0557383888,12.1759491641,0.2237438090,0.1890492404,0.0346945686,True,1.1971854053,-0.2200000000,-0.0630000000,0.1775603271,-0.1266288783,1.5485174921,0.0918871901,0.0104165451
M3_fft,-0.1760000000,-0.1890000000,0.0069723330,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0069723330,0.0001015411,0.0000902910,0.0076632500,a202_s4p0_weak_r04,202.5000000000,4.0000000000,weak,4,-0.1626027977,-0.0964362250,0.0935282710,16.3685406358,0.2582576233,0.1890492404,0.0692083829,True,1.5004841162,,,,,,,
M3_fft_Q3,-0.1970824172,-0.1661221994,0.0070738741,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0069723330,0.0001015411,0.0000902910,0.0076632500,a202_s4p0_weak_r04,202.5000000000,4.0000000000,weak,4,-0.1626027977,-0.0964362250,0.0777494643,9.4565135015,0.2577558230,0.1890492404,0.0687065826,True,1.3555767793,-0.1760000000,-0.1890000000,-0.4791458450,0.3631396915,1.5771085824,0.0852970730,0.0019185768
M3_fft_Q5,-0.1760000000,-0.1890000000,0.0070626240,False,delta_outside_half_cell,19.0000000000,0.0440000000,0.0630000000,0.0069723330,0.0001015411,0.0000902910,0.0076632500,a202_s4p0_weak_r04,202.5000000000,4.0000000000,weak,4,-0.1626027977,-0.0964362250,0.0935282710,16.3685406358,0.2582576233,0.1890492404,0.0692083829,True,1.5004841162,-0.1760000000,-0.1890000000,0.0000000000,0.0000000000,1.5493107850,0.0822459705,0.0124375690
M3_fft,0.0000000000,-0.0630000000,0.0022650420,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022650420,0.0000821250,0.0000866250,0.0029050000,a247_s0p75_strong_r00,247.5000000000,0.7500000000,strong,0,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0160314629,-0.0417467081,0.0023471670,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022650420,0.0000821250,0.0000866250,0.0029050000,a247_s0p75_strong_r00,247.5000000000,0.7500000000,strong,0,-0.0126285533,-0.0436533079,0.0039006304,4.8729249904,0.0447190724,0.0454432795,0.0007242070,True,0.0830492473,0.0000000000,-0.0630000000,-0.3643514306,0.3373538400,1.0676546307,0.4396277633,0.0068309195
M3_fft_Q5,-0.0161099096,-0.0419607674,0.0023516670,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022650420,0.0000821250,0.0000866250,0.0029050000,a247_s0p75_strong_r00,247.5000000000,0.7500000000,strong,0,-0.0126285533,-0.0436533079,0.0038709863,4.8684554833,0.0449470265,0.0454432795,0.0004962530,True,0.0835584584,0.0000000000,-0.0630000000,-0.3661343094,0.3339560724,1.0802941143,0.3816500312,0.0379933939
M3_fft,0.0000000000,-0.0630000000,0.0022647500,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022647500,0.0000771670,0.0000844580,0.0029191670,a247_s0p75_strong_r01,247.5000000000,0.7500000000,strong,1,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0099515613,-0.0469649348,0.0023419170,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022647500,0.0000771670,0.0000844580,0.0029191670,a247_s0p75_strong_r01,247.5000000000,0.7500000000,strong,1,-0.0126285533,-0.0436533079,0.0042583047,4.1710909805,0.0480076939,0.0454432795,0.0025644144,True,0.0804035226,0.0000000000,-0.0630000000,-0.2261718476,0.2545248445,1.3097546908,0.3518549618,0.0042190167
M3_fft_Q5,-0.0097458546,-0.0480879320,0.0023492081,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022647500,0.0000771670,0.0000844580,0.0029191670,a247_s0p75_strong_r01,247.5000000000,0.7500000000,strong,1,-0.0126285533,-0.0436533079,0.0052892195,4.6779263372,0.0490655774,0.0454432795,0.0036222980,True,0.0961623802,0.0000000000,-0.0630000000,-0.2214966959,0.2366994915,1.3235873469,0.3080312771,0.0301158756
M3_fft,0.0000000000,-0.0630000000,0.0022606670,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022606670,0.0000807920,0.0000834590,0.0029058330,a247_s0p75_strong_r02,247.5000000000,0.7500000000,strong,2,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0123006910,-0.0428978223,0.0023414590,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022606670,0.0000807920,0.0000834590,0.0029058330,a247_s0p75_strong_r02,247.5000000000,0.7500000000,strong,2,-0.0126285533,-0.0436533079,0.0008235607,0.1348100603,0.0446265633,0.0454432795,0.0008167162,True,0.0141183468,0.0000000000,-0.0630000000,-0.2795611590,0.3190821864,1.0232868155,0.3866237873,0.0062455823
M3_fft_Q5,-0.0118600295,-0.0438230984,0.0023441260,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022606670,0.0000807920,0.0000834590,0.0029058330,a247_s0p75_strong_r02,247.5000000000,0.7500000000,strong,2,-0.0126285533,-0.0436533079,0.0007870562,0.9912958771,0.0453996063,0.0454432795,0.0000436731,True,0.0176731522,0.0000000000,-0.0630000000,-0.2695461260,0.3043952634,1.0393705398,0.3301115287,0.0355150868
M3_fft,-0.0440000000,-0.0630000000,0.0022644580,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022644580,0.0000746250,0.0000835000,0.0029062500,a247_s0p75_strong_r03,247.5000000000,0.7500000000,strong,3,-0.0126285533,-0.0436533079,0.0368573217,18.7962032582,0.0768439978,0.0454432795,0.0314007183,True,0.7763089286,,,,,,,
M3_fft_Q3,-0.0440000000,-0.0630000000,0.0023390830,False,delta_outside_half_cell,3.0000000000,0.0440000000,0.0630000000,0.0022644580,0.0000746250,0.0000835000,0.0029062500,a247_s0p75_strong_r03,247.5000000000,0.7500000000,strong,3,-0.0126285533,-0.0436533079,0.0368573217,18.7962032582,0.0768439978,0.0454432795,0.0314007183,True,0.7763089286,-0.0440000000,-0.0630000000,0.0000000000,0.0000000000,1.3147610212,0.3604484788,0.0075030544
M3_fft_Q5,-0.0231791823,-0.0469227436,0.0023479580,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022644580,0.0000746250,0.0000835000,0.0029062500,a247_s0p75_strong_r03,247.5000000000,0.7500000000,strong,3,-0.0126285533,-0.0436533079,0.0110455865,10.1539968462,0.0523356318,0.0454432795,0.0068923524,True,0.2453385228,-0.0440000000,-0.0630000000,0.4732004032,0.2551945456,1.3003374494,0.3194601695,0.0411765746
M3_fft,0.0000000000,-0.0630000000,0.0030796250,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0030796250,0.0001018340,0.0000870840,0.0037515000,a247_s0p75_strong_r04,247.5000000000,0.7500000000,strong,4,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0087312363,-0.0414862469,0.0031814589,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0030796250,0.0001018340,0.0000870840,0.0037515000,a247_s0p75_strong_r04,247.5000000000,0.7500000000,strong,4,-0.0126285533,-0.0436533079,0.0044592862,4.2496605311,0.0423950843,0.0454432795,0.0030481952,True,0.0950200364,0.0000000000,-0.0630000000,-0.1984371878,0.3414881444,1.0358082805,0.4266001298,0.0055804622
M3_fft_Q5,-0.0080660876,-0.0415710811,0.0031667089,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0030796250,0.0001018340,0.0000870840,0.0037515000,a247_s0p75_strong_r04,247.5000000000,0.7500000000,strong,4,-0.0126285533,-0.0436533079,0.0050151531,5.1540083505,0.0423463878,0.0454432795,0.0030968917,True,0.1088324260,0.0000000000,-0.0630000000,-0.1833201739,0.3401415691,1.0118472931,0.3773630733,0.0341145708
M3_fft,0.0000000000,0.0000000000,0.0045878750,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0045878750,0.0000835420,0.0000836250,0.0052258750,a247_s0p75_reference_r00,247.5000000000,0.7500000000,reference,0,-0.0126285533,-0.0436533079,0.0454432795,,0.0000000000,0.0454432795,0.0454432795,False,0.7500000000,,,,,,,
M3_fft_Q3,0.0000000000,0.0000000000,0.0046714171,False,delta_outside_half_cell,3.0000000000,0.0440000000,0.0630000000,0.0045878750,0.0000835420,0.0000836250,0.0052258750,a247_s0p75_reference_r00,247.5000000000,0.7500000000,reference,0,-0.0126285533,-0.0436533079,0.0454432795,,0.0000000000,0.0454432795,0.0454432795,False,0.7500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.3448115341,0.2726423557,0.0050490365
M3_fft_Q5,-0.0086951739,-0.0312647129,0.0046715001,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0045878750,0.0000835420,0.0000836250,0.0052258750,a247_s0p75_reference_r00,247.5000000000,0.7500000000,reference,0,-0.0126285533,-0.0436533079,0.0129980291,0.5927071874,0.0324513224,0.0454432795,0.0129919571,True,0.2160103464,0.0000000000,0.0000000000,-0.1976175889,-0.4962652842,1.3788736568,0.2390066548,0.0287460677
M3_fft,0.0000000000,-0.0630000000,0.0022512090,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022512090,0.0000753750,0.0000810410,0.0028764590,a247_s0p75_reference_r01,247.5000000000,0.7500000000,reference,1,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0101400616,-0.0561692175,0.0023265840,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022512090,0.0000753750,0.0000810410,0.0028764590,a247_s0p75_reference_r01,247.5000000000,0.7500000000,reference,1,-0.0126285533,-0.0436533079,0.0127609006,5.9015145423,0.0570771570,0.0454432795,0.0116338775,True,0.2065587735,0.0000000000,-0.0630000000,-0.2304559444,0.1084251183,1.0680230514,0.2527795798,0.0030712115
M3_fft_Q5,-0.0093408054,-0.0583500448,0.0023322500,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022512090,0.0000753750,0.0000810410,0.0028764590,a247_s0p75_reference_r01,247.5000000000,0.7500000000,reference,1,-0.0126285533,-0.0436533079,0.0150599921,7.0398632232,0.0590929638,0.0454432795,0.0136496844,True,0.2449562917,0.0000000000,-0.0630000000,-0.2122910324,0.0738088125,1.0470105327,0.2258562080,0.0192867798
M3_fft,0.0000000000,0.0000000000,0.0053517500,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0053517500,0.0000880410,0.0000879160,0.0060103750,a247_s0p75_reference_r02,247.5000000000,0.7500000000,reference,2,-0.0126285533,-0.0436533079,0.0454432795,,0.0000000000,0.0454432795,0.0454432795,False,0.7500000000,,,,,,,
M3_fft_Q3,-0.0049665117,-0.0306369298,0.0054397910,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0053517500,0.0000880410,0.0000879160,0.0060103750,a247_s0p75_reference_r02,247.5000000000,0.7500000000,reference,2,-0.0126285533,-0.0436533079,0.0151040717,6.9266943452,0.0310368765,0.0454432795,0.0144064029,True,0.2702057626,0.0000000000,0.0000000000,-0.1128752655,-0.4863004728,1.3778980717,0.2563062516,0.0031197525
M3_fft_Q5,-0.0049490376,-0.0299388313,0.0054396660,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0053517500,0.0000880410,0.0000879160,0.0060103750,a247_s0p75_reference_r02,247.5000000000,0.7500000000,reference,2,-0.0126285533,-0.0436533079,0.0157182006,6.7483393968,0.0303451247,0.0454432795,0.0150981548,True,0.2790183779,0.0000000000,0.0000000000,-0.1124781273,-0.4752195438,1.3897826282,0.2337644786,0.0198367536
M3_fft,0.0000000000,-0.0630000000,0.0027861251,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0027861251,0.0000982910,0.0000878330,0.0034653750,a247_s0p75_reference_r03,247.5000000000,0.7500000000,reference,3,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0171556526,-0.0511218153,0.0028844161,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0027861251,0.0000982910,0.0000878330,0.0034653750,a247_s0p75_reference_r03,247.5000000000,0.7500000000,reference,3,-0.0126285533,-0.0436533079,0.0087334547,2.4161839464,0.0539236165,0.0454432795,0.0084803370,True,0.1569701695,0.0000000000,-0.0630000000,-0.3899011961,0.1885426151,1.2880000979,0.2810479231,0.0048255499
M3_fft_Q5,-0.0164841208,-0.0524443306,0.0028739581,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0027861251,0.0000982910,0.0000878330,0.0034653750,a247_s0p75_reference_r03,247.5000000000,0.7500000000,reference,3,-0.0126285533,-0.0436533079,0.0095993479,1.3140620670,0.0549739397,0.0454432795,0.0095306603,True,0.1647720642,0.0000000000,-0.0630000000,-0.3746391096,0.1675503082,1.2993939039,0.2528262164,0.0231409105
M3_fft,0.0000000000,-0.0630000000,0.0028807500,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0028807500,0.0000796670,0.0000842500,0.0035175420,a247_s0p75_reference_r04,247.5000000000,0.7500000000,reference,4,-0.0126285533,-0.0436533079,0.0231035680,16.1347340429,0.0630000000,0.0454432795,0.0175567205,False,0.4203340353,,,,,,,
M3_fft_Q3,-0.0091967562,-0.0475225916,0.0029604170,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0028807500,0.0000796670,0.0000842500,0.0035175420,a247_s0p75_reference_r04,247.5000000000,0.7500000000,reference,4,-0.0126285533,-0.0436533079,0.0051719036,5.1820249661,0.0484043081,0.0454432795,0.0029610286,True,0.0992741311,0.0000000000,-0.0630000000,-0.2090171869,0.2456731490,1.2384603979,0.2783394401,0.0047045252
M3_fft_Q5,-0.0087052469,-0.0470059001,0.0029650000,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0028807500,0.0000796670,0.0000842500,0.0035175420,a247_s0p75_reference_r04,247.5000000000,0.7500000000,reference,4,-0.0126285533,-0.0436533079,0.0051606402,5.6427260139,0.0478051876,0.0454432795,0.0023619082,True,0.1038388224,0.0000000000,-0.0630000000,-0.1978465204,0.2538746022,1.2947257638,0.2428075861,0.0212457947
M3_fft,-0.0440000000,-0.0630000000,0.0022776250,False,discrete_fft_argmin,,0.0440000000,0.0630000000,0.0022776250,0.0000906670,0.0000858340,0.0029313750,a247_s0p75_weak_r00,247.5000000000,0.7500000000,weak,0,-0.0126285533,-0.0436533079,0.0368573217,18.7962032582,0.0768439978,0.0454432795,0.0314007183,True,0.7763089286,,,,,,,
M3_fft_Q3,-0.0234384579,-0.0735350167,0.0023682920,True,accepted,3.0000000000,0.0440000000,0.0630000000,0.0022776250,0.0000906670,0.0000858340,0.0029313750,a247_s0p75_weak_r00,247.5000000000,0.7500000000,weak,0,-0.0126285533,-0.0436533079,0.0317768872,1.5443608154,0.0771800492,0.0454432795,0.0317367697,True,0.5341639813,-0.0440000000,-0.0630000000,0.4673077750,-0.1672224871,1.5842804430,0.0921518331,0.0026642822
M3_fft_Q5,-0.0235967898,-0.0781508245,0.0023634590,True,accepted,19.0000000000,0.0440000000,0.0630000000,0.0022776250,0.0000906670,0.0000858340,0.0029313750,a247_s0p75_weak_r00,247.5000000000,0.7500000000,weak,0,-0.0126285533,-0.0436533079,0.0361991832,0.6663844933,0.0816355306,0.0454432795,0.0361922512,True,0.6016502491,-0.0440000000,-0.0630000000,0.4637093230,-0.2404892780,1.6325282680,0.0854551317,0.0086792387
