tile_y,tile_x,n,median_error,mean_error,median_o3,mean_o3,median_vza,median_sza,year,slot,file,region_label,region_tag,lat_min,lat_max,lon_min,lon_max
2,5,990,0.7815405,1.0008316,266.16702,267.71567,21.346777,19.848671,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,997,0.8035166,0.78339195,263.63702,263.5236,21.514626,20.797379,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,169,0.90650153,0.92733943,264.08115,263.82562,21.702866,21.341267,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,987,0.9663471,0.9345374,281.48386,281.53497,23.322067,14.729625,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,980,0.9975873,0.97656626,282.25415,283.10034,23.040508,15.673129,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,979,0.95598114,0.91110575,296.18466,296.17227,22.8292,16.612082,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,988,0.9258725,0.9106984,289.37262,290.3599,22.728886,17.57248,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,999,0.8605586,0.89811486,280.52283,281.0088,22.71683,18.541714,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,959,0.97752464,0.9639123,271.5072,271.31192,22.781904,19.489916,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,995,0.9832236,0.93218505,272.66003,272.35623,22.961016,20.436522,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,212,0.9902441,0.9358361,272.9547,272.64075,23.088821,21.017456,2023,4,20230701_0445.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1044,0.883755,0.88716376,284.30402,284.34833,19.123507,29.479996,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1062,0.86796635,0.8223333,286.1631,286.02426,18.767887,30.433723,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1043,0.72987527,0.8030411,283.5994,283.47723,18.501005,31.39882,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1026,1.2638273,1.2798065,276.64758,276.9464,18.374165,32.35013,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1025,1.8575429,1.7727553,273.20267,273.11716,18.353668,33.294865,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1042,1.116287,1.2412206,269.8202,269.16165,18.42508,34.24604,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1069,0.77694297,0.7953933,260.49432,261.29526,18.656456,35.210186,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,120,0.73017526,0.7000035,261.23288,261.43973,18.88084,35.736088,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1018,0.9815825,0.98179984,284.1668,284.15552,20.503052,29.095558,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1017,1.0071418,0.9930314,286.19742,286.2509,20.184,30.053648,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1014,1.0085592,0.9184908,286.29395,286.64224,19.949411,31.009563,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1026,0.8962251,0.9801043,279.45605,279.80188,19.827019,31.964924,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,1026,1.2919434,1.2995604,273.4002,272.67636,19.809395,32.920494,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1024,0.7766753,0.82432866,263.27136,264.25317,19.883862,33.876503,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,980,0.84393823,0.89779174,260.56818,261.74692,20.079327,34.836784,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,159,0.88491184,0.82730496,260.38593,260.8122,20.23443,35.38532,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,997,1.047111,1.005669,283.33044,283.31613,21.906363,28.728594,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,1007,1.0749733,1.0556252,285.01654,285.64816,21.619257,29.680801,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1006,1.0251436,0.9748977,297.58777,297.28455,21.404709,30.650265,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,966,0.91146946,0.93189913,284.84692,285.16052,21.253723,31.59915,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,869,0.84213996,1.1191554,274.80655,273.78406,21.177732,32.65659,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,996,0.7453888,0.88994694,265.90622,266.86014,21.332441,33.556587,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,1018,0.8384477,0.8373188,264.20276,264.56012,21.519611,34.5206,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,159,0.95005655,0.94361514,263.77548,264.0993,21.652025,35.082333,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,999,1.0533234,0.9763307,282.27893,282.37036,23.322798,28.419968,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,960,1.109255,1.0859853,284.01645,285.25778,23.059721,29.390373,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,969,1.095182,1.0625489,296.6538,297.07904,22.838976,30.34735,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,1007,1.0167333,0.9729744,288.71082,289.3104,22.736652,31.313,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,991,0.82905453,0.9397568,280.0177,280.05505,22.727917,32.294205,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,986,1.0106789,0.96085083,271.37982,271.29855,22.770206,33.257744,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,964,1.0211432,1.0054216,272.27344,272.14395,22.969318,34.2127,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,211,1.0780385,1.0354773,272.65738,272.77347,23.08613,34.788292,2023,5,20230701_0545.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1039,0.9881551,0.9918624,285.58453,285.69135,19.128027,43.210484,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1053,0.9302179,0.85713375,286.9193,286.5571,18.743256,44.186127,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1039,0.58288187,0.66559994,282.80405,282.39087,18.52071,45.15121,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1045,1.2082411,1.2049414,276.69937,276.55646,18.381182,46.09935,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1025,1.4442424,1.4299955,273.378,273.37564,18.373594,47.04313,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1065,0.9415208,1.0420051,270.80917,269.59863,18.448154,48.01661,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1016,0.89656186,0.9159553,262.71878,264.01263,18.65929,49.004494,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,108,0.77709657,0.7425161,262.80005,263.16443,18.819025,49.524742,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1007,1.1314998,1.1188318,285.23178,285.1769,20.50678,42.850574,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,971,1.1445738,1.1229091,286.71158,286.95682,20.14924,43.821316,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,961,1.1270454,0.9901238,286.6231,287.2037,19.926529,44.790985,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1019,0.82092834,0.96574694,279.5354,279.41727,19.842743,45.7371,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,1017,1.3728043,1.3676801,273.72894,273.132,19.830154,46.68925,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1024,0.8417592,0.8149022,264.33765,265.10284,19.901554,47.651367,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,989,0.9746268,1.04838,262.75558,264.26407,20.069448,48.61168,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,150,1.1309048,1.1235607,262.16302,263.53134,20.273026,49.158417,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,890,1.1858542,1.1363524,283.96674,284.59122,21.96239,42.464523,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,911,1.2178364,1.1925452,287.09546,288.0576,21.58537,43.47936,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,996,1.1768762,1.0849208,298.4397,298.2759,21.415302,44.430153,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,1009,1.0090668,1.0020746,283.7115,284.63818,21.297913,45.391674,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,996,0.9872916,1.1696287,275.07617,274.83917,21.271526,46.36421,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,984,0.74088943,0.8708542,267.71057,268.02408,21.355595,47.32006,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,995,0.881737,0.87667155,265.59384,265.7588,21.535637,48.300873,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,159,1.0309758,1.0047319,265.50092,264.91348,21.66972,48.85508,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,988,1.134402,1.0078759,282.20703,282.3915,23.326645,42.20382,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,904,1.2492242,1.2203565,285.89404,286.78064,23.105785,43.131794,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,722,1.2619,1.2307315,295.69873,296.86255,22.958393,44.145348,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,981,1.122625,1.0853155,286.65262,287.6871,22.74059,45.08368,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,994,0.88523525,1.0198965,279.27124,279.09708,22.727438,46.058174,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,1007,1.068965,1.0156167,270.73505,270.69156,22.80514,47.02767,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,968,1.1412776,1.1000652,271.35458,271.36465,22.954418,47.984528,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,198,1.2712287,1.1958343,271.79254,272.22977,23.145485,48.5335,2023,6,20230701_0645.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1044,1.2506684,1.2446288,285.77573,285.82883,19.116535,57.001663,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1063,1.1544334,0.9574593,286.63974,286.4574,18.748238,57.966007,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1014,0.6937331,0.7578098,281.5558,281.32092,18.53494,58.92039,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1026,0.63795793,0.71061206,276.46332,276.2228,18.38821,59.870876,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1026,0.60152304,0.69340146,273.31357,273.25546,18.365486,60.818096,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1067,0.7587685,0.8090155,271.64536,270.96985,18.452461,61.783413,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1014,1.0984606,1.0385284,266.82617,266.7483,18.64936,62.762463,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,106,1.2760086,1.2157412,264.8836,264.81183,18.798412,63.285286,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1009,1.4383136,1.4303288,284.60077,284.4529,20.507608,56.62098,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1001,1.4758564,1.4523299,286.05972,285.8684,20.185238,57.586597,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1008,1.4331133,1.1856186,284.53003,284.78867,19.959448,58.536163,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1021,0.80106175,0.8579813,277.46884,277.85376,19.845053,59.486668,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,1021,0.9382235,0.9532499,273.24036,272.77634,19.81599,60.439148,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,1022,0.9250041,0.91004467,267.58606,267.83688,19.892677,61.394356,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1002,0.97921085,0.96888787,266.8509,266.71234,20.05614,62.360237,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,138,1.5113363,1.4149086,265.48373,265.81342,20.276583,62.884476,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,950,1.5209303,1.4469484,282.6081,283.0533,21.922297,56.256878,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,983,1.5404099,1.524278,286.47766,287.12866,21.608313,57.20847,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,1002,1.5553871,1.481592,294.7044,294.58902,21.414564,58.15883,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,998,0.90137696,0.9337274,281.075,282.14996,21.288778,59.12262,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,1002,0.85899055,0.8844532,274.49792,274.73773,21.271181,60.074944,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,987,0.76301885,0.8416752,269.9663,270.04327,21.33607,61.028458,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,981,1.1160398,1.0777427,268.15228,267.88208,21.532118,61.99863,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,159,1.4282328,1.3886024,265.8075,265.57098,21.662142,62.54754,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,988,1.4511352,1.2804359,280.77682,281.0261,23.320072,55.911804,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,933,1.5748262,1.5268555,286.92496,286.97986,23.086184,56.85049,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,858,1.6352408,1.613395,292.68768,293.76102,22.934677,57.853775,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,992,1.3016181,1.179248,283.59113,284.46255,22.742416,58.76878,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,996,1.0845454,1.0544956,276.65637,276.1722,22.733143,59.72271,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,982,1.4192504,1.3098195,269.59937,270.1221,22.801353,60.698067,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,963,1.5559222,1.4883989,269.39355,269.53934,22.943138,61.63843,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,191,1.7504508,1.6909343,270.60782,270.44382,23.164858,62.181194,2023,7,20230701_0745.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1041,0.85752445,0.8098074,282.68555,282.85754,19.087805,41.629494,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1019,0.74441594,0.8286213,282.5573,282.63464,18.746094,40.670403,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1026,0.72070915,0.7245426,276.7262,276.86737,18.48813,39.72277,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1083,0.8486458,0.82648796,267.1247,267.26425,18.348467,38.747295,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1038,0.8865876,0.9304048,261.78394,263.19717,18.325378,37.77422,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1035,0.8888239,0.92044514,260.12845,261.4191,18.414694,36.827316,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,6,1051,0.9181155,0.88291,261.35413,261.45523,18.617714,35.877415,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,7,1064,0.9189304,0.9015728,262.8687,262.9407,18.9244,34.917137,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,0,1003,0.68754095,0.74052894,289.01447,289.48895,20.483965,41.276127,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,1,1021,0.65931404,0.77788085,284.90225,285.41644,20.155924,40.304607,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,2,1049,0.80686927,0.78283733,281.83484,281.60425,19.907846,39.334835,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,3,1018,1.0231962,0.93726903,270.59192,270.92233,19.793629,38.36805,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,4,866,1.180949,1.3913718,269.72388,268.82065,19.74546,37.46341,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,5,949,1.2330532,1.3699261,268.27606,266.9787,19.855564,36.44972,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,6,1014,0.8613159,0.8531749,261.41327,263.17206,20.064781,35.49292,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
1,7,1006,0.8972955,0.82485425,264.1494,264.82053,20.348948,34.529594,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,0,998,0.8441582,0.8902794,298.34412,296.71393,21.892408,40.964016,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,1,808,0.95771855,1.2112151,285.38495,285.94165,21.448566,40.023705,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,2,980,1.1842632,1.3600229,282.42096,282.98495,21.349611,38.998203,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,3,1015,1.0511143,0.94653887,273.95792,274.04474,21.255253,38.037197,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,4,827,1.3974986,1.4297234,273.43613,273.13153,21.353779,37.16213,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,5,960,1.0098782,1.2741988,270.18378,268.94662,21.32916,36.093624,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,6,1005,1.0378692,1.1149133,265.90836,266.9819,21.49447,35.157307,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
2,7,1015,1.0232164,0.9650284,267.65973,267.8538,21.761261,34.203815,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,0,955,0.8781432,0.9665625,280.28333,280.18674,23.31379,40.655483,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,1,722,2.150651,1.8963405,279.11923,278.9624,23.172283,39.668068,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,2,902,1.20645,1.4053648,280.95905,281.014,22.84893,38.698,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,3,995,0.8884418,0.8820646,276.01462,275.69278,22.710403,37.75569,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,4,948,0.8177335,0.8207323,266.502,267.37286,22.6828,36.792908,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,5,976,1.001274,0.9353266,264.2972,264.88272,22.77335,35.84018,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,6,988,1.1206889,1.1074799,266.9425,267.72964,22.926752,34.867336,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
3,7,975,1.1225244,1.0979677,277.37997,276.6983,23.172443,33.892136,2023,0,20230702_0045.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,0,1035,0.6910628,0.6956107,283.47354,283.67667,19.094831,27.917154,2023,1,20230702_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,1,1014,0.71848077,0.89768904,282.62732,282.71884,18.750603,26.971584,2023,1,20230702_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,2,1042,0.71915233,0.7259366,276.84842,276.68265,18.500957,26.03769,2023,1,20230702_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,3,1071,0.7710597,0.78669184,267.23383,267.21716,18.352648,25.084976,2023,1,20230702_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,4,1044,0.7772286,0.78400433,261.2405,262.38763,18.328579,24.140255,2023,1,20230702_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
0,5,1043,0.80126905,0.82806623,260.01337,261.35968,18.421923,23.22044,2023,1,20230702_0145.nc,"N 15-20, E 123-133",N15to20_E123to133,15.0,20.0,123.0,133.0
