tile_y,tile_x,n,median_error,mean_error,median_vza,median_sza,year,slot,file
1,6,4544,1.0080006,0.9806294,1.8200678,50.10035,2025,5,20250728_0645.nc
1,7,4594,0.9134345,0.90700316,2.2104974,51.98115,2025,5,20250728_0645.nc
2,0,4292,0.7902713,0.8288673,19.1874,37.766453,2025,5,20250728_0645.nc
2,1,4338,0.9496713,0.96064967,16.34651,39.632675,2025,5,20250728_0645.nc
2,2,4346,1.0276499,1.0129802,13.582533,41.4792,2025,5,20250728_0645.nc
2,3,4538,0.91048646,0.89047635,10.757043,43.399963,2025,5,20250728_0645.nc
2,4,4449,0.89988756,0.9231853,8.092886,45.300278,2025,5,20250728_0645.nc
2,5,4535,0.89499605,0.89107805,5.753962,47.19334,2025,5,20250728_0645.nc
2,6,4399,0.988911,0.96607363,4.114068,49.108574,2025,5,20250728_0645.nc
2,7,4611,0.8313867,0.94511193,4.327595,51.03782,2025,5,20250728_0645.nc
3,0,4248,0.75231355,0.7585836,19.952394,36.677307,2025,5,20250728_0645.nc
3,1,4352,0.8124913,0.8134115,17.245136,38.585045,2025,5,20250728_0645.nc
3,2,4350,0.9560895,1.033325,14.624176,40.491436,2025,5,20250728_0645.nc
3,3,4396,0.88529754,0.89228487,12.099016,42.42621,2025,5,20250728_0645.nc
3,4,4406,0.8828979,0.8804752,9.850895,44.345505,2025,5,20250728_0645.nc
3,5,4432,0.871827,0.8642008,8.013098,46.24789,2025,5,20250728_0645.nc
3,6,4448,0.88009083,0.8610926,6.926854,48.19728,2025,5,20250728_0645.nc
3,7,4575,0.75994223,0.78375494,7.044361,50.13355,2025,5,20250728_0645.nc
0,0,4279,0.9378152,0.9319666,18.933434,53.411137,2025,6,20250728_0745.nc
0,1,4172,1.0144525,0.95590323,15.992068,55.260925,2025,6,20250728_0745.nc
0,2,4377,1.1521751,1.0652735,13.119223,57.23648,2025,6,20250728_0745.nc
0,3,4331,1.1549776,1.15312,10.216414,59.148422,2025,6,20250728_0745.nc
0,4,4538,1.0440536,1.0108461,7.4205294,61.02971,2025,6,20250728_0745.nc
0,5,4588,1.1417117,1.0866466,4.7152596,62.940132,2025,6,20250728_0745.nc
0,6,4637,1.6263983,1.4419097,2.589902,64.86578,2025,6,20250728_0745.nc
0,7,4616,1.7417004,1.5432113,2.9229844,66.80278,2025,6,20250728_0745.nc
1,0,4327,0.9739127,1.0097569,18.844574,52.39,2025,6,20250728_0745.nc
1,1,4330,1.2226412,1.1426207,15.934536,54.30952,2025,6,20250728_0745.nc
1,2,4312,1.1414436,1.0890074,12.991466,56.248554,2025,6,20250728_0745.nc
1,3,4537,1.1662174,1.1288105,10.10346,58.152576,2025,6,20250728_0745.nc
1,4,4583,1.2630099,1.2127448,7.1795774,60.105354,2025,6,20250728_0745.nc
1,5,4579,1.3483284,1.2529867,4.3115373,62.038883,2025,6,20250728_0745.nc
1,6,4579,1.4163792,1.2414706,1.8209865,63.968605,2025,6,20250728_0745.nc
1,7,4608,1.5990713,1.4602135,2.206348,65.901535,2025,6,20250728_0745.nc
2,0,4285,0.9121226,0.9225565,19.1865,51.43274,2025,6,20250728_0745.nc
2,1,4365,1.18471,1.1511285,16.34836,53.37203,2025,6,20250728_0745.nc
2,2,4351,1.2630876,1.2169654,13.581226,55.291977,2025,6,20250728_0745.nc
2,3,4446,1.1694427,1.1127583,10.752993,57.268513,2025,6,20250728_0745.nc
2,4,4467,1.2148471,1.1573986,8.084772,59.224247,2025,6,20250728_0745.nc
2,5,4517,1.3320796,1.2643605,5.724591,61.177555,2025,6,20250728_0745.nc
2,6,4576,1.4659888,1.403817,4.108533,63.125828,2025,6,20250728_0745.nc
2,7,4591,1.230781,1.1304712,4.32289,65.07509,2025,6,20250728_0745.nc
3,0,4256,0.8182899,0.81519485,19.954447,50.539574,2025,6,20250728_0745.nc
3,1,4336,0.95999545,0.9278206,17.25095,52.500755,2025,6,20250728_0745.nc
3,2,4376,1.1563756,1.1934775,14.618561,54.461258,2025,6,20250728_0745.nc
3,3,4405,1.0943711,1.0890287,12.097918,56.437447,2025,6,20250728_0745.nc
3,4,4489,1.1334804,1.0715604,9.8481,58.390167,2025,6,20250728_0745.nc
3,5,4433,1.1748357,1.108792,7.984423,60.34324,2025,6,20250728_0745.nc
3,6,4568,1.2640091,1.1913216,6.92896,62.284145,2025,6,20250728_0745.nc
3,7,4593,0.97666794,0.981476,7.0410657,64.2442,2025,6,20250728_0745.nc
0,0,4275,1.0771421,0.9992569,18.934216,56.569725,2025,7,20250729_0045.nc
0,1,4021,1.3358572,1.1712185,15.986492,54.584145,2025,7,20250729_0045.nc
0,2,4343,1.0571506,1.0393573,13.124959,52.76236,2025,7,20250729_0045.nc
0,3,4459,0.9562932,0.986481,10.250033,50.883347,2025,7,20250729_0045.nc
0,4,4556,0.9080693,0.99182385,7.393192,49.01538,2025,7,20250729_0045.nc
0,5,4600,1.037472,0.9954986,4.69023,47.17935,2025,7,20250729_0045.nc
0,6,4592,1.0227491,0.98445666,2.5723028,45.36406,2025,7,20250729_0045.nc
0,7,4455,0.9507275,1.0261029,2.9029279,43.57888,2025,7,20250729_0045.nc
1,0,4265,1.4208277,1.3647703,18.815952,55.573402,2025,7,20250729_0045.nc
1,1,4442,0.8862958,0.92150563,15.912073,53.649887,2025,7,20250729_0045.nc
1,2,4333,0.9472801,0.93103206,12.954277,51.69893,2025,7,20250729_0045.nc
1,3,4501,0.98542666,0.97557837,10.100872,49.82851,2025,7,20250729_0045.nc
1,4,4557,1.0651126,1.0527514,7.20283,47.943146,2025,7,20250729_0045.nc
1,5,4525,1.0231324,0.9983867,4.3124413,46.055138,2025,7,20250729_0045.nc
1,6,4602,0.9402579,0.9068328,1.8263397,44.202866,2025,7,20250729_0045.nc
1,7,4564,0.8809539,0.8859516,2.225378,42.352516,2025,7,20250729_0045.nc
2,0,4268,1.1139803,1.1025196,19.178305,54.655346,2025,7,20250729_0045.nc
2,1,4383,1.3012774,1.1991371,16.33647,52.70823,2025,7,20250729_0045.nc
2,2,4427,1.147078,1.0868349,13.525902,50.77291,2025,7,20250729_0045.nc
2,3,4473,1.0031408,0.97008103,10.75633,48.849167,2025,7,20250729_0045.nc
2,4,4573,0.9393963,0.9437218,8.107918,46.927517,2025,7,20250729_0045.nc
2,5,4581,0.86787456,0.83105,5.7559156,45.02384,2025,7,20250729_0045.nc
2,6,4493,0.7779158,0.79669607,4.1361237,43.151432,2025,7,20250729_0045.nc
2,7,4181,0.780227,0.79853356,4.3262177,41.20207,2025,7,20250729_0045.nc
3,0,4248,1.0608019,1.0406513,19.95374,53.820953,2025,7,20250729_0045.nc
3,1,4340,0.9246291,0.91507834,17.252419,51.856316,2025,7,20250729_0045.nc
3,2,4372,1.1637037,1.1345915,14.629178,49.897285,2025,7,20250729_0045.nc
3,3,4460,0.83271456,0.83055735,12.120544,47.950493,2025,7,20250729_0045.nc
3,4,4541,0.9300174,0.90186286,9.8598385,46.00934,2025,7,20250729_0045.nc
3,5,4537,0.8691844,0.8545664,7.99133,44.070145,2025,7,20250729_0045.nc
3,6,4485,0.78231853,0.773016,6.9055614,42.15624,2025,7,20250729_0045.nc
3,7,4388,0.7722994,0.7719668,7.0962977,40.196518,2025,7,20250729_0045.nc
0,0,4267,0.86581737,0.84719783,18.924229,43.16263,2025,0,20250729_0145.nc
0,1,4085,1.0677075,1.0051782,15.987026,41.30825,2025,0,20250729_0145.nc
0,2,4408,0.7522763,0.778499,13.122422,39.60541,2025,0,20250729_0145.nc
0,3,4496,0.8249007,0.8812906,10.259533,37.86461,2025,0,20250729_0145.nc
0,4,4553,0.79522824,0.9864002,7.4059677,36.167713,2025,0,20250729_0145.nc
0,5,4551,0.88033515,0.8557119,4.6953344,34.516804,2025,0,20250729_0145.nc
0,6,4563,0.8227743,0.81254554,2.577377,32.9062,2025,0,20250729_0145.nc
0,7,4445,0.83010525,0.9359084,2.926816,31.357548,2025,0,20250729_0145.nc
1,0,4279,1.0929435,1.0502652,18.815014,41.951485,2025,0,20250729_0145.nc
1,1,4373,0.79237443,0.86221075,15.906707,40.116547,2025,0,20250729_0145.nc
1,2,4311,0.7501305,0.77582455,12.957195,38.271996,2025,0,20250729_0145.nc
1,3,4468,0.8209285,0.96140885,10.098683,36.500923,2025,0,20250729_0145.nc
1,4,4351,0.9062006,0.91503173,7.2363467,34.77546,2025,0,20250729_0145.nc
1,5,4347,0.8758674,0.8755665,4.33416,33.039352,2025,0,20250729_0145.nc
1,6,4571,0.8267172,0.83935314,1.8191756,31.3447,2025,0,20250729_0145.nc
1,7,4569,0.79886127,0.90152246,2.2273588,29.713673,2025,0,20250729_0145.nc
2,0,4298,0.8877455,0.89844,19.167496,40.836697,2025,0,20250729_0145.nc
2,1,4369,1.1035423,1.0305808,16.325417,38.956326,2025,0,20250729_0145.nc
2,2,4418,0.9852921,0.9711527,13.53203,37.109886,2025,0,20250729_0145.nc
2,3,4303,0.8724156,0.85232896,10.746206,35.29854,2025,0,20250729_0145.nc
2,4,4342,0.846836,0.82974833,8.142874,33.46681,2025,0,20250729_0145.nc
2,5,4267,0.828134,0.80460334,5.7907624,31.642075,2025,0,20250729_0145.nc
2,6,4514,0.7471651,0.83919466,4.1361265,29.938465,2025,0,20250729_0145.nc
2,7,4561,0.7722633,0.86860013,4.3331537,28.199907,2025,0,20250729_0145.nc
3,0,4261,0.86314976,0.8464218,19.952394,39.84269,2025,0,20250729_0145.nc
3,1,4332,0.78998184,0.7951395,17.251465,37.92598,2025,0,20250729_0145.nc
3,2,4372,0.9781596,0.95947397,14.6288395,36.030136,2025,0,20250729_0145.nc
3,3,4386,0.7658693,0.788642,12.138892,34.134544,2025,0,20250729_0145.nc
3,4,4290,0.8241171,0.8126776,9.827844,32.261673,2025,0,20250729_0145.nc
3,5,4376,0.7933007,0.7822703,7.9789276,30.421057,2025,0,20250729_0145.nc
3,6,4588,0.7318086,0.72773546,6.931247,28.62036,2025,0,20250729_0145.nc
3,7,4557,0.728093,0.7412117,7.0661135,26.830444,2025,0,20250729_0145.nc
0,0,4255,0.7011735,0.7414087,18.924208,30.986355,2025,1,20250729_0245.nc
0,1,4093,0.9548051,0.8838796,15.977476,29.412346,2025,1,20250729_0245.nc
0,2,4412,0.7100815,0.7246636,13.1195965,28.035292,2025,1,20250729_0245.nc
0,3,4466,0.79876304,0.9105866,10.252884,26.676548,2025,1,20250729_0245.nc
0,4,4545,0.77140385,1.0084134,7.4171424,25.425566,2025,1,20250729_0245.nc
0,5,4593,0.8010398,0.7898718,4.705832,24.265936,2025,1,20250729_0245.nc
0,6,4595,0.77507687,0.78808314,2.5831819,23.244879,2025,1,20250729_0245.nc
0,7,4638,0.75237787,0.8559282,2.9071095,22.354343,2025,1,20250729_0245.nc
1,0,4329,0.9251607,0.8962919,18.821455,29.353676,2025,1,20250729_0245.nc
1,1,4330,0.78459597,0.85637313,15.911142,27.762579,2025,1,20250729_0245.nc
1,2,4317,0.7281028,0.78158325,12.970384,26.217026,2025,1,20250729_0245.nc
1,3,4550,0.77763456,0.9195667,10.066107,24.778843,2025,1,20250729_0245.nc
1,4,4502,0.8367884,0.8388339,7.168231,23.427336,2025,1,20250729_0245.nc
1,5,4562,0.81638515,0.8108185,4.288775,22.17531,2025,1,20250729_0245.nc
1,6,4604,0.74255204,0.7899314,1.8143895,21.046364,2025,1,20250729_0245.nc
1,7,4621,0.74260867,0.8863349,2.2325618,20.062246,2025,1,20250729_0245.nc
2,0,4316,0.80318856,0.8216068,19.177748,27.845787,2025,1,20250729_0245.nc
2,1,4362,1.0203993,0.95644,16.334364,26.171448,2025,1,20250729_0245.nc
2,2,4413,0.90588593,0.9008114,13.548163,24.569805,2025,1,20250729_0245.nc
2,3,4536,0.81043357,0.78908026,10.732483,23.007942,2025,1,20250729_0245.nc
2,4,4465,0.7993679,0.79145813,8.099648,21.53668,2025,1,20250729_0245.nc
2,5,4588,0.76876915,0.7664358,5.7640076,20.197067,2025,1,20250729_0245.nc
2,6,4635,0.7115438,0.76409876,4.108921,18.964176,2025,1,20250729_0245.nc
2,7,4628,0.75641966,0.9699806,4.338359,17.847328,2025,1,20250729_0245.nc
3,0,4259,0.79994655,0.78597414,19.948261,26.473368,2025,1,20250729_0245.nc
3,1,4331,0.73123425,0.7634215,17.244537,24.713623,2025,1,20250729_0245.nc
3,2,4363,0.8433666,0.84722775,14.620392,23.016693,2025,1,20250729_0245.nc
3,3,4458,0.75930893,0.7687467,12.106461,21.353233,2025,1,20250729_0245.nc
3,4,4442,0.7635902,0.7607415,9.850431,19.793549,2025,1,20250729_0245.nc
3,5,4565,0.7372265,0.7481624,7.999028,18.324198,2025,1,20250729_0245.nc
3,6,4598,0.70647347,0.7205115,6.9347687,16.946896,2025,1,20250729_0245.nc
3,7,4560,0.67529213,0.7476065,7.062997,15.715996,2025,1,20250729_0245.nc
0,0,4270,0.6091852,0.68341213,18.922148,22.143967,2025,2,20250729_0345.nc
0,1,4086,0.8219856,0.79486877,15.982681,21.363293,2025,2,20250729_0345.nc
0,2,4421,0.6727255,0.7448877,13.109438,20.916256,2025,2,20250729_0345.nc
0,3,4457,0.7691692,0.9332741,10.251549,20.579744,2025,2,20250729_0345.nc
0,4,4559,0.7482862,1.0383701,7.4100485,20.462238,2025,2,20250729_0345.nc
0,5,4598,0.73775506,0.73882353,4.7033587,20.522186,2025,2,20250729_0345.nc
0,6,4610,0.76842856,0.8814684,2.583582,20.799473,2025,2,20250729_0345.nc
0,7,4652,0.7758279,0.8703869,2.9064417,21.265285,2025,2,20250729_0345.nc
1,0,4329,0.799431,0.80870205,18.818739,19.862654,2025,2,20250729_0345.nc
1,1,4330,0.7595729,0.8345509,15.907919,19.07579,2025,2,20250729_0345.nc
1,2,4338,0.7116548,0.7991817,12.972795,18.444826,2025,2,20250729_0345.nc
1,3,4475,0.7376846,0.9201904,10.049494,18.069769,2025,2,20250729_0345.nc
1,4,4544,0.77916133,0.81503946,7.159812,17.966337,2025,2,20250729_0345.nc
1,5,4619,0.7501206,0.76284796,4.294639,18.035675,2025,2,20250729_0345.nc
1,6,4631,0.7107483,0.8203102,1.8131697,18.343222,2025,2,20250729_0345.nc
1,7,4611,0.7382215,0.8734861,2.2282777,18.860826,2025,2,20250729_0345.nc
2,0,4307,0.76059175,0.7810351,19.1705,17.629131,2025,2,20250729_0345.nc
2,1,4370,0.94469726,0.9115262,16.3349,16.740854,2025,2,20250729_0345.nc
2,2,4382,0.83835673,0.8433145,13.547005,16.067429,2025,2,20250729_0345.nc
2,3,4577,0.74091476,0.73468435,10.734862,15.631919,2025,2,20250729_0345.nc
2,4,4485,0.7363612,0.72972465,8.094465,15.456614,2025,2,20250729_0345.nc
2,5,4599,0.72714245,0.7222783,5.7629056,15.553811,2025,2,20250729_0345.nc
2,6,4632,0.7150036,0.77797663,4.1119857,15.911242,2025,2,20250729_0345.nc
2,7,4628,0.7953679,1.0272728,4.339025,16.491219,2025,2,20250729_0345.nc
3,0,4260,0.7551578,0.74528617,19.949932,15.476742,2025,2,20250729_0345.nc
3,1,4331,0.70062554,0.71797055,17.241135,14.457701,2025,2,20250729_0345.nc
3,2,4357,0.77056503,0.7944657,14.62193,13.692434,2025,2,20250729_0345.nc
3,3,4490,0.7193974,0.75566834,12.098038,13.1771965,2025,2,20250729_0345.nc
3,4,4441,0.69438493,0.6951111,9.8478565,12.961606,2025,2,20250729_0345.nc
3,5,4569,0.6837481,0.71150655,7.998213,13.07388,2025,2,20250729_0345.nc
3,6,4589,0.6915696,0.70843744,6.9375005,13.484417,2025,2,20250729_0345.nc
3,7,4560,0.67015415,0.7375775,7.0630217,14.180614,2025,2,20250729_0345.nc
0,0,4260,0.6287543,0.70714676,18.923079,21.037838,2025,3,20250729_0445.nc
0,1,4102,0.6632831,0.7109315,15.975696,21.576077,2025,3,20250729_0445.nc
0,2,4437,0.669453,0.8032094,13.11792,22.424664,2025,3,20250729_0445.nc
0,3,4487,0.7620209,0.92820656,10.250239,23.323172,2025,3,20250729_0445.nc
0,4,4567,0.7550422,0.9429519,7.418787,24.378777,2025,3,20250729_0445.nc
0,5,4597,0.7469951,0.752523,4.707198,25.546625,2025,3,20250729_0445.nc
0,6,4611,0.8195679,1.0745776,2.586951,26.817898,2025,3,20250729_0445.nc
0,7,4585,0.83628964,0.8813129,2.9032586,28.17322,2025,3,20250729_0445.nc
1,0,4325,0.7375466,0.7692376,18.81938,18.657246,2025,3,20250729_0445.nc
1,1,4367,0.757357,0.82127756,15.9122505,19.305893,2025,3,20250729_0445.nc
1,2,4328,0.70197314,0.8366121,12.988774,20.10895,2025,3,20250729_0445.nc
1,3,4458,0.72661835,0.9051174,10.0505905,21.153976,2025,3,20250729_0445.nc
1,4,4561,0.7858723,0.8249959,7.1619496,22.327892,2025,3,20250729_0445.nc
1,5,4589,0.79274833,0.81199414,4.289821,23.594364,2025,3,20250729_0445.nc
1,6,4647,0.7558199,0.87664855,1.819618,24.94822,2025,3,20250729_0445.nc
1,7,4578,0.8030514,0.8957528,2.2316966,26.393496,2025,3,20250729_0445.nc
2,0,4327,0.7384947,0.76041514,19.166927,16.25394,2025,3,20250729_0445.nc
2,1,4327,0.8936358,0.90609276,16.33848,16.998386,2025,3,20250729_0445.nc
2,2,4399,0.7753092,0.80506235,13.542783,17.94796,2025,3,20250729_0445.nc
2,3,4598,0.71944094,0.71806407,10.74226,19.076302,2025,3,20250729_0445.nc
2,4,4485,0.73676854,0.7309422,8.094183,20.33853,2025,3,20250729_0445.nc
2,5,4593,0.7672801,0.76242197,5.7601233,21.702868,2025,3,20250729_0445.nc
2,6,4647,0.73309284,0.7813707,4.1161847,23.169508,2025,3,20250729_0445.nc
2,7,4617,0.8142799,1.0243856,4.3374515,24.727154,2025,3,20250729_0445.nc
3,0,4250,0.7128095,0.71282214,19.95317,13.888517,2025,3,20250729_0445.nc
3,1,4350,0.6831258,0.72313994,17.241816,14.758681,2025,3,20250729_0445.nc
3,2,4349,0.7410955,0.7985196,14.616339,15.839084,2025,3,20250729_0445.nc
3,3,4489,0.6970175,0.70704025,12.104277,17.092552,2025,3,20250729_0445.nc
3,4,4447,0.69336313,0.6908446,9.847213,18.47753,2025,3,20250729_0445.nc
3,5,4597,0.70531225,0.733656,8.000933,19.964054,2025,3,20250729_0445.nc
3,6,4564,0.7000804,0.70512253,6.9441185,21.542248,2025,3,20250729_0445.nc
3,7,4560,0.68048966,0.7454102,7.057276,23.19302,2025,3,20250729_0445.nc
0,0,4264,0.6419549,0.71234787,18.933615,28.459232,2025,4,20250729_0545.nc
0,1,4114,0.63432014,0.6763839,15.984034,29.889683,2025,4,20250729_0545.nc
0,2,4402,0.6993101,0.78567386,13.102348,31.491486,2025,4,20250729_0545.nc
0,3,4471,0.8053372,0.9380379,10.247223,33.064835,2025,4,20250729_0545.nc
0,4,4527,0.8183506,0.931374,7.421779,34.687283,2025,4,20250729_0545.nc
0,5,4633,0.8026596,0.806988,4.7141566,36.345695,2025,4,20250729_0545.nc
0,6,4625,0.9168285,1.2369895,2.5900376,38.03906,2025,4,20250729_0545.nc
0,7,4584,0.9376689,0.95860505,2.9100885,39.78434,2025,4,20250729_0545.nc
1,0,4346,0.7427515,0.78728217,18.827084,26.711708,2025,4,20250729_0545.nc
1,1,4367,0.77069676,0.82126325,15.919006,28.266016,2025,4,20250729_0545.nc
1,2,4340,0.73233616,0.95699245,13.007362,29.845966,2025,4,20250729_0545.nc
1,3,4534,0.78302383,0.8713432,10.064836,31.542473,2025,4,20250729_0545.nc
1,4,4528,0.87339985,0.87006193,7.178254,33.22106,2025,4,20250729_0545.nc
1,5,4428,0.8946077,0.90360063,4.2612543,34.965775,2025,4,20250729_0545.nc
1,6,4575,0.816406,0.95459956,1.8120805,36.7166,2025,4,20250729_0545.nc
1,7,4453,0.8822437,0.95491356,2.2004533,38.47158,2025,4,20250729_0545.nc
2,0,4315,0.7324653,0.7564675,19.18238,25.05252,2025,4,20250729_0545.nc
2,1,4320,0.91706896,0.94294375,16.34383,26.697178,2025,4,20250729_0545.nc
2,2,4440,0.8079787,0.8235439,13.551018,28.372108,2025,4,20250729_0545.nc
2,3,4599,0.776303,0.7641196,10.744307,30.117859,2025,4,20250729_0545.nc
2,4,4469,0.82274187,0.817966,8.096102,31.87324,2025,4,20250729_0545.nc
2,5,4404,0.88330525,0.86891276,5.776705,33.628613,2025,4,20250729_0545.nc
2,6,4562,0.79102093,0.807476,4.098357,35.482258,2025,4,20250729_0545.nc
2,7,4608,0.8130146,0.9978125,4.335581,37.31524,2025,4,20250729_0545.nc
3,0,4242,0.69973105,0.7049775,19.944485,23.535439,2025,4,20250729_0545.nc
3,1,4357,0.69438225,0.78562474,17.240078,25.265566,2025,4,20250729_0545.nc
3,2,4357,0.7703197,0.84578216,14.616722,27.024406,2025,4,20250729_0545.nc
3,3,4465,0.7381794,0.7366827,12.097751,28.834677,2025,4,20250729_0545.nc
3,4,4485,0.74720407,0.7495189,9.856766,30.644674,2025,4,20250729_0545.nc
3,5,4528,0.7378913,0.76218134,8.007143,32.47572,2025,4,20250729_0545.nc
3,6,4515,0.72075206,0.7327128,6.938815,34.352882,2025,4,20250729_0545.nc
3,7,4572,0.7435391,0.8199986,7.0609264,36.22239,2025,4,20250729_0545.nc
0,0,4266,0.6781684,0.71511996,18.933676,40.139824,2025,5,20250729_0645.nc
0,1,4104,0.694026,0.7303838,15.985676,41.87909,2025,5,20250729_0645.nc
0,2,4382,0.79858077,0.80836153,13.108715,43.752922,2025,5,20250729_0645.nc
0,3,4429,0.8887055,0.9994392,10.238038,45.56707,2025,5,20250729_0645.nc
0,4,4500,0.92003405,0.91091484,7.436722,47.37517,2025,5,20250729_0645.nc
0,5,4619,0.9348593,0.9042101,4.7103076,49.22711,2025,5,20250729_0645.nc
0,6,4617,1.02457,1.0150315,2.5833046,51.07782,2025,5,20250729_0645.nc
0,7,4581,1.1508391,1.0942606,2.9160159,52.96236,2025,5,20250729_0645.nc
1,0,4335,0.802624,0.8552063,18.839556,38.86881,2025,5,20250729_0645.nc
1,1,4377,0.8604475,0.8762354,15.928542,40.700256,2025,5,20250729_0645.nc
1,2,4386,0.8433809,1.027726,12.996683,42.540543,2025,5,20250729_0645.nc
1,3,4533,0.87574077,0.8992726,10.072452,44.41226,2025,5,20250729_0645.nc
1,4,4543,0.99695873,0.9787692,7.1803737,46.27217,2025,5,20250729_0645.nc
1,5,4517,1.0144045,0.96036696,4.308287,48.15607,2025,5,20250729_0645.nc
1,6,4578,0.8618418,0.88635075,1.8196478,50.03733,2025,5,20250729_0645.nc
1,7,4537,1.1034749,1.0513464,2.1983004,51.915936,2025,5,20250729_0645.nc
2,0,4276,0.78331673,0.7960411,19.182594,37.68991,2025,5,20250729_0645.nc
2,1,4322,0.9829608,1.042011,16.352165,39.55978,2025,5,20250729_0645.nc
2,2,4391,0.90617204,0.90120614,13.561836,41.42531,2025,5,20250729_0645.nc
2,3,4525,0.8689926,0.83946097,10.759499,43.33552,2025,5,20250729_0645.nc
2,4,4402,0.9434697,0.92978054,8.090409,45.2446,2025,5,20250729_0645.nc
2,5,4240,1.0013949,0.9716562,5.6898537,47.18548,2025,5,20250729_0645.nc
2,6,4583,0.8738596,0.8481626,4.0991974,49.084705,2025,5,20250729_0645.nc
2,7,4565,0.77663994,0.81509244,4.323194,50.99952,2025,5,20250729_0645.nc
3,0,4250,0.72903776,0.7372387,19.946789,36.61763,2025,5,20250729_0645.nc
3,1,4265,0.7341329,0.88165784,17.264254,38.513424,2025,5,20250729_0645.nc
3,2,4385,0.84720504,0.936743,14.6093645,40.447002,2025,5,20250729_0645.nc
3,3,4412,0.8324362,0.80613446,12.094301,42.3808,2025,5,20250729_0645.nc
3,4,4550,0.7623372,0.76319087,9.840986,44.30527,2025,5,20250729_0645.nc
3,5,4424,0.7680931,0.788904,7.990903,46.229538,2025,5,20250729_0645.nc
3,6,4512,0.74139124,0.76867235,6.938458,48.155296,2025,5,20250729_0645.nc
3,7,4591,0.72592396,0.7653544,7.049997,50.095444,2025,5,20250729_0645.nc
0,0,4264,0.9576161,0.9133192,18.927898,53.346817,2025,6,20250729_0745.nc
0,1,4160,0.980934,0.9312273,15.984709,55.2029,2025,6,20250729_0745.nc
0,2,4397,1.1070915,1.0391842,13.1142645,57.183685,2025,6,20250729_0745.nc
0,3,4422,1.09389,1.080285,10.225077,59.090904,2025,6,20250729_0745.nc
0,4,4552,1.2630658,1.1569562,7.426154,60.975777,2025,6,20250729_0745.nc
0,5,4586,1.4639196,1.3108567,4.7061796,62.900955,2025,6,20250729_0745.nc
0,6,4597,1.582144,1.3880712,2.5893495,64.826744,2025,6,20250729_0745.nc
0,7,4568,1.8004396,1.5429369,2.9231958,66.76691,2025,6,20250729_0745.nc
1,0,4326,1.0035439,0.9914815,18.842365,52.337166,2025,6,20250729_0745.nc
1,1,4335,1.1186447,1.080294,15.931511,54.259914,2025,6,20250729_0745.nc
1,2,4361,1.1272321,1.0694346,12.9994545,56.190975,2025,6,20250729_0745.nc
1,3,4554,1.1657085,1.1026213,10.083069,58.122734,2025,6,20250729_0745.nc
1,4,4575,1.3600005,1.3153481,7.1801877,60.066113,2025,6,20250729_0745.nc
1,5,4576,1.3735392,1.2253158,4.3066525,62.004215,2025,6,20250729_0745.nc
1,6,4581,1.1331924,1.0937663,1.8226306,63.932957,2025,6,20250729_0745.nc
1,7,4586,1.7638309,1.6252451,2.2063658,65.86791,2025,6,20250729_0745.nc
2,0,4277,0.9223949,0.9079294,19.182207,51.39112,2025,6,20250729_0745.nc
2,1,4325,1.1180981,1.1216578,16.357767,53.328857,2025,6,20250729_0745.nc
2,2,4377,1.1348286,1.107003,13.561251,55.26524,2025,6,20250729_0745.nc
2,3,4497,1.1212556,1.0711769,10.7492895,57.237812,2025,6,20250729_0745.nc
2,4,4528,1.2431238,1.2097361,8.079249,59.193596,2025,6,20250729_0745.nc
2,5,4551,1.0058236,0.98643583,5.7118735,61.1645,2025,6,20250729_0745.nc
2,6,4567,1.1279299,1.069052,4.1046233,63.11006,2025,6,20250729_0745.nc
2,7,4556,1.2524703,1.2194535,4.314289,65.05723,2025,6,20250729_0745.nc
3,0,4257,0.7886018,0.7753604,19.950369,50.511513,2025,6,20250729_0745.nc
3,1,4207,0.8343087,0.93083584,17.273754,52.454983,2025,6,20250729_0745.nc
3,2,4360,1.0545499,1.0752978,14.598653,54.45151,2025,6,20250729_0745.nc
3,3,4406,1.0553231,1.0129346,12.094158,56.41812,2025,6,20250729_0745.nc
3,4,4534,0.98148906,0.9288084,9.834721,58.376335,2025,6,20250729_0745.nc
