dataset,day,direction,band_type,band_index,band_low,band_high,lon_scheme,rank,rank_fraction,eigenvalue,eigenvalue_fraction,cumulative_fraction
simulation,25,north_south,longitude_band,4,128.0,129.0,primary,77,0.9625,0.18862345281429266,0.002357793160178658,0.9930126574170037
simulation,25,north_south,longitude_band,4,128.0,129.0,primary,78,0.975,0.1880045808678006,0.0023500572608475077,0.9953627146778512
simulation,25,north_south,longitude_band,4,128.0,129.0,primary,79,0.9875,0.1856438188062739,0.0023205477350784235,0.9976832624129296
simulation,25,north_south,longitude_band,4,128.0,129.0,primary,80,1.0,0.18533900696564112,0.002316737587070514,1.0
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,1,0.0125,7.891414577598015,0.09864268221997519,0.09864268221997519
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,2,0.025,7.762238642115327,0.09702798302644158,0.19567066524641677
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,3,0.0375,5.0208412509305465,0.06276051563663183,0.2584311808830486
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,4,0.05,4.763449140407198,0.05954311425508998,0.3179742951381386
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,5,0.0625,4.401058249302054,0.05501322811627567,0.37298752325441425
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,6,0.075,3.082971761268117,0.03853714701585147,0.41152467027026574
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,7,0.0875,2.8531471377282847,0.03566433922160356,0.4471890094918693
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,8,0.1,2.7615817413975803,0.03451977176746975,0.481708781259339
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,9,0.1125,2.4802024127939135,0.031002530159923918,0.512711311419263
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,10,0.125,2.2233460718211933,0.027791825897764917,0.5405031373170279
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,11,0.1375,2.2229206089204143,0.02778650761150518,0.5682896449285331
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,12,0.15,2.066547509419368,0.0258318438677421,0.5941214887962751
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,13,0.1625,1.5854634131891596,0.019818292664864495,0.6139397814611396
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,14,0.175,1.500043022426914,0.018750537780336425,0.632690319241476
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,15,0.1875,1.4954252544529714,0.018692815680662143,0.6513831349221382
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,16,0.2,1.4807250339188402,0.018509062923985502,0.6698921978461236
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,17,0.2125,1.460132362872465,0.018251654535905812,0.6881438523820295
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,18,0.225,1.4328999701308838,0.017911249626636046,0.7060551020086655
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,19,0.2375,1.4157179625829035,0.017696474532286295,0.7237515765409518
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,20,0.25,1.2447234124498046,0.015559042655622557,0.7393106191965744
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,21,0.2625,1.0748454684913245,0.013435568356141556,0.7527461875527159
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,22,0.275,0.9887240199275139,0.012359050249093924,0.7651052378018098
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,23,0.2875,0.9537637651791858,0.011922047064739823,0.7770272848665497
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,24,0.3,0.8770376933870495,0.01096297116733812,0.7879902560338878
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,25,0.3125,0.8145220017866119,0.01018152502233265,0.7981717810562204
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,26,0.325,0.8113726629956608,0.01014215828744576,0.8083139393436662
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,27,0.3375,0.7382233721639947,0.009227792152049934,0.8175417314957162
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,28,0.35,0.6205673616358949,0.007757092020448686,0.8252988235161649
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,29,0.3625,0.5955501428584975,0.007444376785731219,0.8327432003018961
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,30,0.375,0.5922021354523519,0.007402526693154399,0.8401457269950505
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,31,0.3875,0.5856584506653454,0.0073207306333168175,0.8474664576283674
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,32,0.4,0.5795061241290681,0.0072438265516133514,0.8547102841799807
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,33,0.4125,0.5397300960795776,0.0067466262009947195,0.8614569103809755
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,34,0.425,0.4885884465954207,0.006107355582442759,0.8675642659634183
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,35,0.4375,0.4247046029452485,0.005308807536815606,0.8728730735002339
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,36,0.45,0.421288102217241,0.0052661012777155125,0.8781391747779494
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,37,0.4625,0.4197910000416507,0.005247387500520634,0.8833865622784701
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,38,0.475,0.37797409798739434,0.004724676224842429,0.8881112385033125
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,39,0.4875,0.3551373081110061,0.004439216351387576,0.8925504548547001
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,40,0.5,0.3218766257676088,0.00402345782209511,0.8965739126767952
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,41,0.5125,0.3081525700704088,0.00385190712588011,0.9004258198026753
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,42,0.525,0.29497474034886945,0.003687184254360868,0.9041130040570362
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,43,0.5375,0.28192933328047187,0.0035241166660058983,0.9076371207230421
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,44,0.55,0.2819000136383798,0.0035237501704797475,0.9111608708935219
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,45,0.5625,0.27801866318204693,0.0034752332897755867,0.9146361041832975
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,46,0.575,0.2681530935553565,0.003351913669441956,0.9179880178527395
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,47,0.5875,0.2586385289409325,0.003232981611761656,0.9212209994645012
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,48,0.6,0.2539823207613237,0.0031747790095165464,0.9243957784740178
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,49,0.6125,0.2532271041954747,0.0031653388024434335,0.9275611172764612
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,50,0.625,0.24897410073294976,0.003112176259161872,0.930673293535623
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,51,0.6375,0.24398585119380986,0.003049823139922623,0.9337231166755456
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,52,0.65,0.23817908504491703,0.002977238563061463,0.9367003552386071
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,53,0.6625,0.2255092727162556,0.002818865908953195,0.9395192211475603
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,54,0.675,0.2219396419058521,0.0027742455238231514,0.9422934666713834
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,55,0.6875,0.2145107284964557,0.0026813841062056963,0.944974850777589
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,56,0.7,0.20540551953853617,0.0025675689942317023,0.9475424197718207
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,57,0.7125,0.2008210055504076,0.0025102625693800952,0.9500526823412009
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,58,0.725,0.19609964504078195,0.0024512455630097746,0.9525039279042107
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,59,0.7375,0.1933625752656299,0.0024170321908203738,0.954920960095031
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,60,0.75,0.1912179312095271,0.002390224140119089,0.9573111842351502
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,61,0.7625,0.18928718696429855,0.002366089837053732,0.9596772740722039
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,62,0.775,0.1881020185128984,0.00235127523141123,0.9620285493036151
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,63,0.7875,0.18719966559277662,0.002339995819909708,0.9643685451235249
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,64,0.8,0.18621799244808104,0.002327724905601013,0.9666962700291258
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,65,0.8125,0.18587243642482199,0.002323405455310275,0.9690196754844361
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,66,0.825,0.18200627180634543,0.002275078397579318,0.9712947538820155
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,67,0.8375,0.1814081174403975,0.0022676014680049687,0.9735623553500204
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,68,0.85,0.17805000056236187,0.0022256250070295234,0.9757879803570499
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,69,0.8625,0.17804262380029312,0.002225532797503664,0.9780135131545536
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,70,0.875,0.1776545515219354,0.0022206818940241927,0.9802341950485779
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,71,0.8875,0.17341378267943822,0.0021676722834929776,0.9824018673320709
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,72,0.9,0.1712481415660291,0.0021406017695753637,0.9845424691016462
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,73,0.9125,0.16869051584393527,0.0021086314480491908,0.9866511005496954
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,74,0.925,0.16208424572635616,0.002026053071579452,0.9886771536212748
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,75,0.9375,0.1534876394061191,0.0019185954925764886,0.9905957491138513
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,76,0.95,0.1534104619000062,0.0019176307737500775,0.9925133798876014
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,77,0.9625,0.15087337091348776,0.001885917136418597,0.99439929702402
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,78,0.975,0.15057492342617843,0.0018821865428272303,0.9962814835668472
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,79,0.9875,0.14911642395165456,0.001863955299395682,0.9981454388662429
simulation,25,north_south,longitude_band,5,130.0,131.0,primary,80,1.0,0.1483648907005935,0.0018545611337574188,1.0000000000000002
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,1,0.0125,6.062234089887825,0.07577792612359782,0.07577792612359782
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,2,0.025,5.615794088102134,0.07019742610127667,0.1459753522248745
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,3,0.0375,4.635781434308122,0.05794726792885152,0.20392262015372603
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,4,0.05,4.000232360026884,0.05000290450033605,0.2539255246540621
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,5,0.0625,3.9672772217451597,0.049590965271814495,0.3035164899258766
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,6,0.075,3.6315423807815836,0.0453942797597698,0.3489107696856464
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,7,0.0875,3.1498673170971645,0.03937334146371456,0.38828411114936096
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,8,0.1,2.866719317349468,0.035833991466868345,0.4241181026162293
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,9,0.1125,2.8492514877033015,0.03561564359629127,0.45973374621252056
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,10,0.125,2.790052598132151,0.03487565747665189,0.49460940368917244
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,11,0.1375,2.7695001688678698,0.034618752110848375,0.5292281558000208
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,12,0.15,2.6411477780576553,0.03301434722572069,0.5622425030257415
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,13,0.1625,2.429861031255766,0.030373262890697073,0.5926157659164386
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,14,0.175,2.2349437442436972,0.027936796803046216,0.6205525627194848
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,15,0.1875,2.181461960936963,0.027268274511712036,0.6478208372311968
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,16,0.2,1.997590729483535,0.02496988411854419,0.6727907213497409
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,17,0.2125,1.5175136970966459,0.018968921213708072,0.691759642563449
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,18,0.225,1.2066611207107205,0.015083264008884007,0.7068429065723331
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,19,0.2375,1.0702832307575711,0.01337854038446964,0.7202214469568027
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,20,0.25,1.0019164962931986,0.012523956203664982,0.7327454031604677
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,21,0.2625,1.0018396473127558,0.012522995591409448,0.7452683987518771
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,22,0.275,0.9900839428603042,0.012376049285753803,0.7576444480376309
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,23,0.2875,0.9567220144553783,0.011959025180692228,0.7696034732183231
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,24,0.3,0.9260336294322671,0.01157542036790334,0.7811788935862265
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,25,0.3125,0.8167372886256671,0.01020921610782084,0.7913881096940474
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,26,0.325,0.7509808775379119,0.009387260969223899,0.8007753706632713
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,27,0.3375,0.7293281921640651,0.009116602402050814,0.8098919730653221
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,28,0.35,0.6775733413510412,0.008469666766888016,0.8183616398322101
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,29,0.3625,0.6281600673417488,0.00785200084177186,0.826213640673982
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,30,0.375,0.5952019411994891,0.007440024264993614,0.8336536649389755
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,31,0.3875,0.5858840355511461,0.007323550444389326,0.8409772153833649
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,32,0.4,0.5579418145371626,0.006974272681714533,0.8479514880650795
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,33,0.4125,0.510119577792566,0.006376494722407075,0.8543279827874866
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,34,0.425,0.46105825989093613,0.005763228248636702,0.8600912110361233
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,35,0.4375,0.4405632137327813,0.005507040171659766,0.8655982512077831
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,36,0.45,0.433509012932515,0.005418862661656437,0.8710171138694396
simulation,13,north_south,longitude_band,1,121.0,122.0,alternate,37,0.4625,0.41092437648555974,0.005136554706069497,0.8761536685755091
