dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,rank,eigenvalue_fraction,ranked_periodogram_fraction
real,25,north_south,longitude_band,2,124.0,125.0,128,80,66,0.0024317932154553383,0.0024440443827677388
real,25,north_south,longitude_band,2,124.0,125.0,128,80,67,0.00238654634459696,0.0024440443827677388
real,25,north_south,longitude_band,2,124.0,125.0,128,80,68,0.002379852274996328,0.002396927307369055
real,25,north_south,longitude_band,2,124.0,125.0,128,80,69,0.0023573630479000263,0.0023969273073690548
real,25,north_south,longitude_band,2,124.0,125.0,128,80,70,0.002350713700933207,0.0023725589381940497
real,25,north_south,longitude_band,2,124.0,125.0,128,80,71,0.002342417284288561,0.0023725589381940492
real,25,north_south,longitude_band,2,124.0,125.0,128,80,72,0.002342131724724078,0.0023454514581881464
real,25,north_south,longitude_band,2,124.0,125.0,128,80,73,0.002320961671348587,0.0023454514581881464
real,25,north_south,longitude_band,2,124.0,125.0,128,80,74,0.002320090793370999,0.0023260620724499426
real,25,north_south,longitude_band,2,124.0,125.0,128,80,75,0.0022486316097104766,0.0022353147295012523
real,25,north_south,longitude_band,2,124.0,125.0,128,80,76,0.002233131746149488,0.0022353147295012523
real,25,north_south,longitude_band,2,124.0,125.0,128,80,77,0.0021396903167014347,0.00223350409344903
real,25,north_south,longitude_band,2,124.0,125.0,128,80,78,0.0021364312733174076,0.00223350409344903
real,25,north_south,longitude_band,2,124.0,125.0,128,80,79,0.001989276695824571,0.0017369378020623545
real,25,north_south,longitude_band,2,124.0,125.0,128,80,80,0.001986467834367121,0.001736937802062354
real,25,north_south,longitude_band,3,126.0,127.0,128,80,1,0.12791301457867782,0.15420915611591882
real,25,north_south,longitude_band,3,126.0,127.0,128,80,2,0.08489547620524612,0.06724935637067966
real,25,north_south,longitude_band,3,126.0,127.0,128,80,3,0.06286105352980939,0.06724935637067966
real,25,north_south,longitude_band,3,126.0,127.0,128,80,4,0.04851916548190874,0.03798815708430704
real,25,north_south,longitude_band,3,126.0,127.0,128,80,5,0.04188545349461771,0.03798815708430704
real,25,north_south,longitude_band,3,126.0,127.0,128,80,6,0.04075910125666965,0.03615326891143485
real,25,north_south,longitude_band,3,126.0,127.0,128,80,7,0.03622183874559988,0.03615326891143484
real,25,north_south,longitude_band,3,126.0,127.0,128,80,8,0.03404205325487087,0.029493465281395778
real,25,north_south,longitude_band,3,126.0,127.0,128,80,9,0.02990416398344441,0.029493465281395778
real,25,north_south,longitude_band,3,126.0,127.0,128,80,10,0.02698875626773743,0.02736595549366983
real,25,north_south,longitude_band,3,126.0,127.0,128,80,11,0.02442678775003272,0.02736595549366983
real,25,north_south,longitude_band,3,126.0,127.0,128,80,12,0.023578878886949,0.02666301184149757
real,25,north_south,longitude_band,3,126.0,127.0,128,80,13,0.02206169140439555,0.02666301184149756
real,25,north_south,longitude_band,3,126.0,127.0,128,80,14,0.018702520974986585,0.019018959872669296
real,25,north_south,longitude_band,3,126.0,127.0,128,80,15,0.017688312872317122,0.019018959872669296
real,25,north_south,longitude_band,3,126.0,127.0,128,80,16,0.017338188717767013,0.01851987270226118
real,25,north_south,longitude_band,3,126.0,127.0,128,80,17,0.016792161439240606,0.01851987270226118
real,25,north_south,longitude_band,3,126.0,127.0,128,80,18,0.016031112452368823,0.017118073750956364
real,25,north_south,longitude_band,3,126.0,127.0,128,80,19,0.01514241132167185,0.017118073750956364
real,25,north_south,longitude_band,3,126.0,127.0,128,80,20,0.013016744121180987,0.012383336729172037
real,25,north_south,longitude_band,3,126.0,127.0,128,80,21,0.012317470485385623,0.012383336729172037
real,25,north_south,longitude_band,3,126.0,127.0,128,80,22,0.011758435473171182,0.011072341802494197
real,25,north_south,longitude_band,3,126.0,127.0,128,80,23,0.011523731569584895,0.011072341802494197
real,25,north_south,longitude_band,3,126.0,127.0,128,80,24,0.010881411470837496,0.009511857977805007
real,25,north_south,longitude_band,3,126.0,127.0,128,80,25,0.009420717496759577,0.009511857977805004
real,25,north_south,longitude_band,3,126.0,127.0,128,80,26,0.009338517418242319,0.009145517456349669
real,25,north_south,longitude_band,3,126.0,127.0,128,80,27,0.009237754269555037,0.009145517456349669
real,25,north_south,longitude_band,3,126.0,127.0,128,80,28,0.00910206089197182,0.008714571206070937
real,25,north_south,longitude_band,3,126.0,127.0,128,80,29,0.008957056322735225,0.008714571206070937
real,25,north_south,longitude_band,3,126.0,127.0,128,80,30,0.008492716032561675,0.008391344293615693
real,25,north_south,longitude_band,3,126.0,127.0,128,80,31,0.008491811429408644,0.008391344293615693
real,25,north_south,longitude_band,3,126.0,127.0,128,80,32,0.007896789555492615,0.006776986313863809
real,25,north_south,longitude_band,3,126.0,127.0,128,80,33,0.00664343727999367,0.006776986313863809
real,25,north_south,longitude_band,3,126.0,127.0,128,80,34,0.0058397393674517045,0.005513420165782029
real,25,north_south,longitude_band,3,126.0,127.0,128,80,35,0.005406460888481657,0.005513420165782029
real,25,north_south,longitude_band,3,126.0,127.0,128,80,36,0.004928679500582367,0.004836406375281571
real,25,north_south,longitude_band,3,126.0,127.0,128,80,37,0.004720191281820391,0.00483640637528157
real,25,north_south,longitude_band,3,126.0,127.0,128,80,38,0.00472016402300145,0.004542536803623695
real,25,north_south,longitude_band,3,126.0,127.0,128,80,39,0.004629319861953622,0.004542536803623695
real,25,north_south,longitude_band,3,126.0,127.0,128,80,40,0.0045157019099821725,0.004232883171164866
real,25,north_south,longitude_band,3,126.0,127.0,128,80,41,0.004430860877717423,0.004232883171164866
real,25,north_south,longitude_band,3,126.0,127.0,128,80,42,0.004420862524859596,0.004154486890136427
real,25,north_south,longitude_band,3,126.0,127.0,128,80,43,0.004360402326614084,0.004154486890136426
real,25,north_south,longitude_band,3,126.0,127.0,128,80,44,0.00422198581548104,0.004125781753249114
real,25,north_south,longitude_band,3,126.0,127.0,128,80,45,0.004173606094253757,0.0041257817532491135
real,25,north_south,longitude_band,3,126.0,127.0,128,80,46,0.0041000258945650256,0.0038280641997323977
real,25,north_south,longitude_band,3,126.0,127.0,128,80,47,0.003868783236216146,0.0038280641997323977
real,25,north_south,longitude_band,3,126.0,127.0,128,80,48,0.003685482240145181,0.0035361374082934537
real,25,north_south,longitude_band,3,126.0,127.0,128,80,49,0.0036406183728295077,0.0035361374082934537
real,25,north_south,longitude_band,3,126.0,127.0,128,80,50,0.00363079084264671,0.003499452099721418
real,25,north_south,longitude_band,3,126.0,127.0,128,80,51,0.0035228128392453574,0.003499452099721418
real,25,north_south,longitude_band,3,126.0,127.0,128,80,52,0.003410494323475468,0.003296839511354926
real,25,north_south,longitude_band,3,126.0,127.0,128,80,53,0.003304805972317186,0.003296839511354926
real,25,north_south,longitude_band,3,126.0,127.0,128,80,54,0.0032922265916015517,0.0032088951063999876
real,25,north_south,longitude_band,3,126.0,127.0,128,80,55,0.0031620948595341624,0.003208895106399987
real,25,north_south,longitude_band,3,126.0,127.0,128,80,56,0.00305063065417036,0.003115762074097758
real,25,north_south,longitude_band,3,126.0,127.0,128,80,57,0.0030234813302978097,0.003115762074097758
real,25,north_south,longitude_band,3,126.0,127.0,128,80,58,0.0028965778823672505,0.0029397159869358125
real,25,north_south,longitude_band,3,126.0,127.0,128,80,59,0.002880361313495951,0.0029397159869358125
real,25,north_south,longitude_band,3,126.0,127.0,128,80,60,0.002816818632533781,0.002790036875333896
real,25,north_south,longitude_band,3,126.0,127.0,128,80,61,0.0027892920261620214,0.002790036875333896
real,25,north_south,longitude_band,3,126.0,127.0,128,80,62,0.0027845623829379105,0.00271498622322072
real,25,north_south,longitude_band,3,126.0,127.0,128,80,63,0.0027547928952341926,0.0027149862232207196
real,25,north_south,longitude_band,3,126.0,127.0,128,80,64,0.002749626503859237,0.002711586298348806
real,25,north_south,longitude_band,3,126.0,127.0,128,80,65,0.002696477462885938,0.0027115862983488055
real,25,north_south,longitude_band,3,126.0,127.0,128,80,66,0.0026536155317326364,0.0026674691850126363
real,25,north_south,longitude_band,3,126.0,127.0,128,80,67,0.0026534477367349974,0.0026674691850126354
real,25,north_south,longitude_band,3,126.0,127.0,128,80,68,0.0026127349282235946,0.002537209627880552
real,25,north_south,longitude_band,3,126.0,127.0,128,80,69,0.002576177800907155,0.0025372096278805513
real,25,north_south,longitude_band,3,126.0,127.0,128,80,70,0.00257451335987853,0.0025256883650788655
real,25,north_south,longitude_band,3,126.0,127.0,128,80,71,0.002508173575984276,0.0025256883650788655
real,25,north_south,longitude_band,3,126.0,127.0,128,80,72,0.0024909543975370654,0.00246908755727852
real,25,north_south,longitude_band,3,126.0,127.0,128,80,73,0.0024898563960855775,0.00246908755727852
real,25,north_south,longitude_band,3,126.0,127.0,128,80,74,0.0024701220608989226,0.0024642144169814005
real,25,north_south,longitude_band,3,126.0,127.0,128,80,75,0.002400839621363825,0.0024642144169814
real,25,north_south,longitude_band,3,126.0,127.0,128,80,76,0.0023851859318502005,0.0023247813036721163
real,25,north_south,longitude_band,3,126.0,127.0,128,80,77,0.0022953460601114967,0.0023247813036721163
real,25,north_south,longitude_band,3,126.0,127.0,128,80,78,0.002286757852310798,0.0022950403116038607
real,25,north_south,longitude_band,3,126.0,127.0,128,80,79,0.0022738113079114066,0.00229504031160386
real,25,north_south,longitude_band,3,126.0,127.0,128,80,80,0.0020689362745575056,0.0019977262872255728
real,25,north_south,longitude_band,4,128.0,129.0,128,80,1,0.2817693400161618,0.3801620054250822
real,25,north_south,longitude_band,4,128.0,129.0,128,80,2,0.12288965261486537,0.045066901119945206
real,25,north_south,longitude_band,4,128.0,129.0,128,80,3,0.05556298098412826,0.0450669011199452
real,25,north_south,longitude_band,4,128.0,129.0,128,80,4,0.04417165019081084,0.03500809987823374
real,25,north_south,longitude_band,4,128.0,129.0,128,80,5,0.033181233982168955,0.03500809987823372
real,25,north_south,longitude_band,4,128.0,129.0,128,80,6,0.028924641773737908,0.031289067647175046
real,25,north_south,longitude_band,4,128.0,129.0,128,80,7,0.02716150786861124,0.031289067647175046
real,25,north_south,longitude_band,4,128.0,129.0,128,80,8,0.021924678632288405,0.020172002943948972
real,25,north_south,longitude_band,4,128.0,129.0,128,80,9,0.01949245286772297,0.02017200294394897
real,25,north_south,longitude_band,4,128.0,129.0,128,80,10,0.01677248019972964,0.014835363139082925
real,25,north_south,longitude_band,4,128.0,129.0,128,80,11,0.014004722946817927,0.014835363139082925
real,25,north_south,longitude_band,4,128.0,129.0,128,80,12,0.013106554228922072,0.013725729049919068
real,25,north_south,longitude_band,4,128.0,129.0,128,80,13,0.013047395422966544,0.013725729049919068
real,25,north_south,longitude_band,4,128.0,129.0,128,80,14,0.011869142715223041,0.010692542617105772
real,25,north_south,longitude_band,4,128.0,129.0,128,80,15,0.010747130350323944,0.010692542617105772
real,25,north_south,longitude_band,4,128.0,129.0,128,80,16,0.010405493424556453,0.009620645700783905
real,25,north_south,longitude_band,4,128.0,129.0,128,80,17,0.010339769562935152,0.009620645700783904
real,25,north_south,longitude_band,4,128.0,129.0,128,80,18,0.009816062427686963,0.008667446482483094
real,25,north_south,longitude_band,4,128.0,129.0,128,80,19,0.008863849098469437,0.008667446482483092
real,25,north_south,longitude_band,4,128.0,129.0,128,80,20,0.008634111813239113,0.00853923352720108
real,25,north_south,longitude_band,4,128.0,129.0,128,80,21,0.008445680747237273,0.008539233527201076
real,25,north_south,longitude_band,4,128.0,129.0,128,80,22,0.008230889859732098,0.008511695498240962
real,25,north_south,longitude_band,4,128.0,129.0,128,80,23,0.008104511039425612,0.008511695498240962
real,25,north_south,longitude_band,4,128.0,129.0,128,80,24,0.007828989891362208,0.008004473677834653
real,25,north_south,longitude_band,4,128.0,129.0,128,80,25,0.007577007215038995,0.008004473677834653
real,25,north_south,longitude_band,4,128.0,129.0,128,80,26,0.007265137363222309,0.006831280933982374
real,25,north_south,longitude_band,4,128.0,129.0,128,80,27,0.007033696354895569,0.006831280933982374
real,25,north_south,longitude_band,4,128.0,129.0,128,80,28,0.00670274931865545,0.006634405849364357
real,25,north_south,longitude_band,4,128.0,129.0,128,80,29,0.0066155801095678845,0.006634405849364357
real,25,north_south,longitude_band,4,128.0,129.0,128,80,30,0.006285580266640058,0.005805273282611654
real,25,north_south,longitude_band,4,128.0,129.0,128,80,31,0.005826272339315706,0.005805273282611654
real,25,north_south,longitude_band,4,128.0,129.0,128,80,32,0.0054199614755960105,0.005318000114871876
real,25,north_south,longitude_band,4,128.0,129.0,128,80,33,0.005225107174453477,0.005318000114871876
real,25,north_south,longitude_band,4,128.0,129.0,128,80,34,0.0052051355153212315,0.004613588176944391
real,25,north_south,longitude_band,4,128.0,129.0,128,80,35,0.004916192131880514,0.004613588176944391
real,25,north_south,longitude_band,4,128.0,129.0,128,80,36,0.004543982818860749,0.0045539531802524635
real,25,north_south,longitude_band,4,128.0,129.0,128,80,37,0.0043880337752708574,0.0045539531802524635
real,25,north_south,longitude_band,4,128.0,129.0,128,80,38,0.0042731265825179995,0.004111239571722972
real,25,north_south,longitude_band,4,128.0,129.0,128,80,39,0.004147262082203882,0.00411123957172297
real,25,north_south,longitude_band,4,128.0,129.0,128,80,40,0.00412155997728374,0.003778028281405008
real,25,north_south,longitude_band,4,128.0,129.0,128,80,41,0.0039031966894328314,0.003778028281405008
real,25,north_south,longitude_band,4,128.0,129.0,128,80,42,0.003705363117463262,0.003610508815566254
real,25,north_south,longitude_band,4,128.0,129.0,128,80,43,0.0036644043749204736,0.0036105088155662535
real,25,north_south,longitude_band,4,128.0,129.0,128,80,44,0.003589285971634096,0.003510464493547201
real,25,north_south,longitude_band,4,128.0,129.0,128,80,45,0.0035586373042383874,0.003510464493547201
real,25,north_south,longitude_band,4,128.0,129.0,128,80,46,0.0034803336337364934,0.0033419075340896543
real,25,north_south,longitude_band,4,128.0,129.0,128,80,47,0.003439670304794732,0.003341907534089653
real,25,north_south,longitude_band,4,128.0,129.0,128,80,48,0.0033973312976117312,0.003234547139744364
real,25,north_south,longitude_band,4,128.0,129.0,128,80,49,0.003374459359514361,0.0032345471397443636
real,25,north_south,longitude_band,4,128.0,129.0,128,80,50,0.003372030288585081,0.003218387904302488
real,25,north_south,longitude_band,4,128.0,129.0,128,80,51,0.003343312508992462,0.003218387904302488
real,25,north_south,longitude_band,4,128.0,129.0,128,80,52,0.0033246683217727033,0.0031688876975293832
real,25,north_south,longitude_band,4,128.0,129.0,128,80,53,0.003273341843493967,0.0031688876975293832
real,25,north_south,longitude_band,4,128.0,129.0,128,80,54,0.003245932620204282,0.00305661830824603
real,25,north_south,longitude_band,4,128.0,129.0,128,80,55,0.0030901411355449566,0.00305661830824603
real,25,north_south,longitude_band,4,128.0,129.0,128,80,56,0.0029992135906060507,0.003000512030268387
real,25,north_south,longitude_band,4,128.0,129.0,128,80,57,0.002925811561407195,0.003000512030268387
real,25,north_south,longitude_band,4,128.0,129.0,128,80,58,0.00284251476132708,0.002980707334758361
real,25,north_south,longitude_band,4,128.0,129.0,128,80,59,0.0028155813389250444,0.002980707334758361
real,25,north_south,longitude_band,4,128.0,129.0,128,80,60,0.0027478075208406897,0.002832632199463771
real,25,north_south,longitude_band,4,128.0,129.0,128,80,61,0.002698694791180984,0.00283263219946377
real,25,north_south,longitude_band,4,128.0,129.0,128,80,62,0.0026901790533138906,0.0025641249311333853
real,25,north_south,longitude_band,4,128.0,129.0,128,80,63,0.00268964447183735,0.002564124931133385
real,25,north_south,longitude_band,4,128.0,129.0,128,80,64,0.002650203355666818,0.002541629012624206
real,25,north_south,longitude_band,4,128.0,129.0,128,80,65,0.002591152374899277,0.002541629012624206
real,25,north_south,longitude_band,4,128.0,129.0,128,80,66,0.0025553818520877535,0.0025053234738891075
real,25,north_south,longitude_band,4,128.0,129.0,128,80,67,0.0025448666514802484,0.002505323473889107
real,25,north_south,longitude_band,4,128.0,129.0,128,80,68,0.00253125135516883,0.0024575919501268677
real,25,north_south,longitude_band,4,128.0,129.0,128,80,69,0.002529133658281222,0.0024575919501268677
real,25,north_south,longitude_band,4,128.0,129.0,128,80,70,0.002519555001281256,0.0024016129589307256
real,25,north_south,longitude_band,4,128.0,129.0,128,80,71,0.002519451235373571,0.002401612958930725
real,25,north_south,longitude_band,4,128.0,129.0,128,80,72,0.002482968495926029,0.002346414273434409
real,25,north_south,longitude_band,4,128.0,129.0,128,80,73,0.0024768525929814217,0.002346414273434408
real,25,north_south,longitude_band,4,128.0,129.0,128,80,74,0.002439949595854014,0.002338505955965826
real,25,north_south,longitude_band,4,128.0,129.0,128,80,75,0.002439891114680319,0.002338505955965825
