year,month,day_idx,slot,hours_elapsed,spatial_mean,n_obs,spatial_mean_c
2022,9,7,7,461839.8,263.99825678234316,18010,0.445106901590691
2022,9,8,0,461856.88333333336,263.52171053886303,17240,-0.03143934188943831
2022,9,8,1,461857.88333333336,263.63761240416716,17374,0.08446252341468607
2022,9,8,2,461858.8,263.85754733988193,17612,0.30439745912946137
2022,9,8,3,461859.8,263.78336739088866,17780,0.2302175101361854
2022,9,8,4,461860.8,263.94019976922647,17853,0.3870498884739959
2022,9,8,5,461861.8,265.12813212562,17943,1.574982244867556
2022,9,8,6,461862.85,265.58111244689746,17937,2.0279625661449927
2022,9,8,7,461863.8,267.9039500317513,17952,4.35080015099885
2022,9,9,0,461880.88333333336,265.22427154930386,17311,1.6711216685513932
2022,9,9,1,461881.88333333336,264.8943804159185,17263,1.3412305351660052
2022,9,9,2,461882.8,264.4678310020805,17304,0.9146811213280444
2022,9,9,3,461883.8,264.17762316854584,17295,0.6244732877933643
2022,9,9,4,461884.8,264.04599954881996,17288,0.49284966806749253
2022,9,9,5,461885.8,264.447121322928,17363,0.8939714421755411
2022,9,9,6,461886.85,264.48166650433086,17433,0.928516623578389
2022,9,9,7,461887.8,266.50961875007135,17521,2.9564688693188828
2022,9,10,0,461904.88333333336,265.8378051336898,17017,2.284655252937341
2022,9,10,1,461905.88333333336,265.3560645280925,17122,1.8029146473400033
2022,9,10,2,461906.8,265.3073796903354,17083,1.7542298095829096
2022,9,10,3,461907.8,265.26802675125714,17102,1.7148768705046677
2022,9,10,4,461908.8,265.3634544916382,17281,1.810304610885737
2022,9,10,5,461909.8,266.09951683358395,17294,2.5463669528314767
2022,9,10,6,461910.85,266.3067743282386,17469,2.753624447486118
2022,9,10,7,461911.8,267.8171432136781,17634,4.263993332925622
2022,9,11,0,461928.88333333336,262.8773396038789,17015,-0.6758102768735625
2022,9,11,1,461929.88333333336,262.5889889136024,16725,-0.9641609671500646
2022,9,11,2,461930.8,262.4524181602374,17187,-1.100731720515057
2022,9,11,3,461931.8,262.5585851057631,17161,-0.9945647749893851
2022,9,11,4,461932.8,263.3432167820655,17129,-0.20993309868697452
2022,9,11,5,461933.8,264.64501059293303,17405,1.0918607121805621
2022,9,11,6,461934.85,265.12457590906547,17859,1.5714260283129988
2022,9,11,7,461935.8,267.0469769935261,17918,3.4938271127736016
2022,9,12,0,461952.88333333336,266.84281463547643,17420,3.289664754723958
2022,9,12,1,461953.88333333336,266.6590780536056,17237,3.105928172853112
2022,9,12,2,461954.8,266.5169884242736,17484,2.963838543521149
2022,9,12,3,461955.8,266.6515056821298,17504,3.098355801377352
2022,9,12,4,461956.8,267.2395700594867,17651,3.686420178734238
2022,9,12,5,461957.8,268.38575408981063,17793,4.832604209058161
2022,9,12,6,461958.85,268.6070475794924,17769,5.053897698739945
2022,9,12,7,461959.8,270.238493528322,17813,6.685343647569539
2022,9,13,0,461976.88333333336,269.7380087779076,16259,6.184858897155152
2022,9,13,1,461977.88333333336,268.8798242847398,16127,5.32667440398734
2022,9,13,2,461978.8,268.1526191149404,16191,4.59946923418795
2022,9,13,3,461979.8,267.83252874731477,16293,4.279378866562297
2022,9,13,4,461980.8,267.60694237727785,16847,4.053792496525375
2022,9,13,5,461981.8,268.2339100770129,17140,4.680760196260451
2022,9,13,6,461982.85,268.62776178893324,17530,5.074611908180771
2022,9,13,7,461983.8,270.14059563573505,17932,6.587445754982582
2022,9,14,0,462000.88333333336,265.78828774036054,18025,2.2351378596080735
2022,9,14,1,462001.88333333336,265.5979019326987,18068,2.0447520519462046
2022,9,14,2,462002.8,265.73301133587785,18078,2.1798614551253763
2022,9,14,3,462003.8,265.94392392732703,18081,2.3907740465745633
