lanczos_steps,threshold_index,precision_threshold,mode_count_slq,mode_count_slq_se,mode_fraction_slq,cumulative_energy_lanczos,cumulative_energy_per_n,shape_bridge
64,195,0.0009243223973099216,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,196,0.0009299588169230233,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,197,0.0009356296068231023,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,198,0.0009413349765965098,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,199,0.0009470751371076353,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,200,0.0009528503005066931,75.0146853386581,3.258565771315604,0.0005344753572350811,468.6608257186996,0.003339181669792376,0.7429873548509727
64,201,0.0009586606802375709,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,202,0.0009645064910457112,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,203,0.0009703879489860528,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,204,0.0009763052714310133,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,205,0.000982258677078527,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,206,0.0009882483859601217,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,207,0.0009942746194490568,91.96703475340514,18.369214248614945,0.0006552598805389673,468.6608257186996,0.003339181669792376,0.7109905188508011
64,208,0.0010003376002685,109.60668990069912,25.096121018783432,0.0007809414180111372,468.6608257186996,0.003339181669792376,0.6776964226144082
64,209,0.0010064375524997614,109.60668990069912,25.096121018783432,0.0007809414180111372,468.6608257186996,0.003339181669792376,0.6776964226144082
64,210,0.001012574701590578,146.1036983290956,31.84464609510843,0.0010409805227506242,468.6608257186996,0.003339181669792376,0.6088098768849761
64,211,0.0010187492743634382,146.1036983290956,31.84464609510843,0.0010409805227506242,468.6608257186996,0.003339181669792376,0.6088098768849761
64,212,0.0010249614990239752,162.27842255054583,31.801453196953993,0.001156224510876552,468.6608257186996,0.003339181669792376,0.5782807752483893
64,213,0.0010312116051693918,200.8627693346056,32.35290744185096,0.0014311357824228054,468.6608257186996,0.003339181669792376,0.5054544674594916
64,214,0.0010374998237969515,200.8627693346056,32.35290744185096,0.0014311357824228054,468.6608257186996,0.003339181669792376,0.5054544674594916
64,215,0.0010438263873125137,275.10288169012284,20.48218633249261,0.0019600923513033146,468.6608257186996,0.003339181669792376,0.3653294239296924
64,216,0.0010501915295391265,275.10288169012284,20.48218633249261,0.0019600923513033146,468.6608257186996,0.003339181669792376,0.3653294239296924
64,217,0.0010565954857256626,293.53567327594993,8.115450252012339,0.0020914249406916176,468.6608257186996,0.003339181669792376,0.3305383165163456
64,218,0.001063038492555521,293.53567327594993,8.115450252012339,0.0020914249406916176,468.6608257186996,0.003339181669792376,0.3305383165163456
64,219,0.001069520788155368,293.53567327594993,8.115450252012339,0.0020914249406916176,468.6608257186996,0.003339181669792376,0.3305383165163456
64,220,0.001076042612103942,293.53567327594993,8.115450252012339,0.0020914249406916176,468.6608257186996,0.003339181669792376,0.3305383165163456
64,221,0.0010826042054409052,293.53567327594993,8.115450252012339,0.0020914249406916176,468.6608257186996,0.003339181669792376,0.3305383165163456
64,222,0.001089205810675759,293.53567327594993,8.115450252012339,0.0020914249406916176,468.6608257186996,0.003339181669792376,0.3305383165163456
