basis,mode,time_index,leading_temporal_factor,time_energy_fraction
fitted_null,466,0,0.185253806468,0.103529539328
fitted_null,466,1,-0.145488680173,0.125137282618
fitted_null,466,2,-0.0698509877797,0.0938777901669
fitted_null,466,3,0.0664604049442,0.0855785352767
fitted_null,466,4,-0.252694467263,0.102788444389
fitted_null,466,5,0.674085406706,0.201696950475
fitted_null,466,6,-0.618366223956,0.187840997324
fitted_null,466,7,0.185998680002,0.0995504604222
fitted_null,467,0,-0.0906491123132,0.098080085514
fitted_null,467,1,0.011600470043,0.0997395155057
fitted_null,467,2,0.0821313922084,0.116415476053
fitted_null,467,3,-0.0986649195502,0.129040668984
fitted_null,467,4,0.0684953332452,0.086104559935
fitted_null,467,5,-0.438926562837,0.12947993566
fitted_null,467,6,0.735495222352,0.215154332166
fitted_null,467,7,-0.486689300533,0.125985426181
fitted_null,468,0,-0.00437669279919,0.0882331496048
fitted_null,468,1,-0.303433103437,0.129014013697
fitted_null,468,2,0.52874252489,0.136193546491
fitted_null,468,3,-0.515113886765,0.130346577782
fitted_null,468,4,0.529814364443,0.155300103611
fitted_null,468,5,-0.215400711996,0.130749769085
fitted_null,468,6,-0.034135380532,0.10882696653
fitted_null,468,7,0.186365958883,0.121335873199
fitted_null,469,0,0.086793669748,0.095328349273
fitted_null,469,1,-0.202364604566,0.139049927879
fitted_null,469,2,0.120217717752,0.124047851668
fitted_null,469,3,0.0313615284313,0.104449769049
fitted_null,469,4,-0.012362333932,0.083785076544
fitted_null,469,5,-0.318477577516,0.118867862659
fitted_null,469,6,0.72039423196,0.183611021058
fitted_null,469,7,-0.561721404668,0.15086014187
fitted_null,470,0,0.136072678853,0.117068838369
fitted_null,470,1,-0.451811108225,0.129413763189
fitted_null,470,2,0.523554597707,0.145234389865
fitted_null,470,3,-0.416642199092,0.122472416398
fitted_null,470,4,0.42129472532,0.132826410889
fitted_null,470,5,-0.269841643418,0.146578866943
fitted_null,470,6,0.2356138008,0.118364755658
fitted_null,470,7,-0.154380013203,0.088040558688
fitted_null,471,0,-0.289279559091,0.0918977498097
fitted_null,471,1,0.625247912963,0.187807528736
fitted_null,471,2,-0.201304571209,0.103607965378
fitted_null,471,3,-0.0363582443431,0.108845373493
fitted_null,471,4,-0.396546795297,0.171061820229
fitted_null,471,5,0.426015204854,0.125781632562
fitted_null,471,6,-0.266858951074,0.116977474226
fitted_null,471,7,0.271265398292,0.0940204555669
fitted_null,472,0,-0.534384999543,0.152818138915
fitted_null,472,1,0.634625831932,0.171528403323
fitted_null,472,2,-0.221685660302,0.131525419007
fitted_null,472,3,0.114016737471,0.108784946848
fitted_null,472,4,-0.154289207019,0.073051974971
fitted_null,472,5,0.191005347755,0.106462850125
fitted_null,472,6,-0.386778048082,0.143412921241
fitted_null,472,7,0.199130400867,0.11241534557
fitted_null,473,0,0.154705677532,0.1287195392
fitted_null,473,1,-0.432793611421,0.18086719684
fitted_null,473,2,0.627648797965,0.235828588198
fitted_null,473,3,-0.536755224622,0.189556454492
fitted_null,473,4,0.324169491056,0.10691767793
fitted_null,473,5,0.00263171547564,0.0524700593231
fitted_null,473,6,0.0271838149627,0.0449304423349
fitted_null,473,7,-0.0295789427329,0.0607100416812
fitted_null,474,0,-0.29222103132,0.0945943330521
fitted_null,474,1,0.775533901319,0.196443263141
fitted_null,474,2,-0.334057004005,0.114179888689
fitted_null,474,3,-0.361467746905,0.112396593099
fitted_null,474,4,0.149936641284,0.0901133765442
fitted_null,474,5,0.181720133619,0.0902251182192
fitted_null,474,6,-0.0962012733232,0.16311711824
fitted_null,474,7,0.0783781502167,0.138930309016
fitted_null,475,0,0.316556269072,0.123428352475
fitted_null,475,1,-0.436062055373,0.134258216394
fitted_null,475,2,0.4438942881,0.109811308
fitted_null,475,3,-0.178676825349,0.102143648558
fitted_null,475,4,0.0849238273723,0.0940151126128
fitted_null,475,5,-0.412420671945,0.146695991932
fitted_null,475,6,0.466728444707,0.128475882712
fitted_null,475,7,-0.292465651399,0.161171487315
fitted_null,476,0,0.0791264991028,0.102862928557
fitted_null,476,1,-0.471073925749,0.181602343431
fitted_null,476,2,0.663872121206,0.214526504317
fitted_null,476,3,-0.517393409445,0.166838251572
fitted_null,476,4,0.219603483079,0.0775882076469
fitted_null,476,5,0.105545272077,0.0758894791726
fitted_null,476,6,-0.063278581478,0.101800482782
fitted_null,476,7,-0.00604541608472,0.0788918025216
fitted_null,477,0,0.113272496803,0.0689171555494
fitted_null,477,1,0.20181154937,0.104972222607
fitted_null,477,2,-0.103779644258,0.104357853274
fitted_null,477,3,-0.109838457989,0.0959603114821
fitted_null,477,4,0.0172439308699,0.160901581564
fitted_null,477,5,0.179453279702,0.119702331947
fitted_null,477,6,-0.647701763891,0.16425151973
fitted_null,477,7,0.686722892365,0.180937023847
fitted_null,478,0,0.0844103525304,0.0824046594749
fitted_null,478,1,-0.420261549757,0.121371658428
fitted_null,478,2,0.659305668218,0.185258166418
fitted_null,478,3,-0.499686684236,0.124119307905
fitted_null,478,4,0.323540662994,0.135500681177
fitted_null,478,5,-0.0944098358139,0.160042515606
fitted_null,478,6,-0.0141360807463,0.0952966400434
fitted_null,478,7,0.13450936453,0.0960063709473
fitted_null,479,0,-0.00982091109991,0.0172082828052
fitted_null,479,1,-0.450817187234,0.161606571001
fitted_null,479,2,0.657974639881,0.353658541119
fitted_null,479,3,-0.427202496529,0.146184771542
fitted_null,479,4,0.146132694043,0.0338120781848
fitted_null,479,5,0.253663297949,0.146120913621
fitted_null,479,6,-0.272941001136,0.0907421700285
fitted_null,479,7,0.145045477477,0.0506666716996
fitted_null,480,0,-0.239410796063,0.12310886879
fitted_null,480,1,0.201532711031,0.125095054775
fitted_null,480,2,-0.0676616726983,0.0861043053115
fitted_null,480,3,-0.202560980441,0.082034372293
fitted_null,480,4,0.574306276665,0.155168939202
fitted_null,480,5,-0.527220069974,0.147379992844
fitted_null,480,6,0.388688251544,0.130072916565
fitted_null,480,7,-0.312395143808,0.151035550219
fitted_null,481,0,-0.224865349705,0.0937910183601
fitted_null,481,1,0.479870514805,0.133945674232
fitted_null,481,2,-0.277616342274,0.0906981026882
fitted_null,481,3,-0.149678952285,0.101404518296
fitted_null,481,4,0.289565743303,0.150143760139
fitted_null,481,5,0.000499597949766,0.123833528718
fitted_null,481,6,-0.513931824053,0.148508041571
fitted_null,481,7,0.521258814986,0.157675355995
fitted_null,482,0,-0.420198645737,0.135260436889
fitted_null,482,1,0.632375955245,0.17222948708
fitted_null,482,2,-0.577022278256,0.165830960673
fitted_null,482,3,0.220798885019,0.139905378449
fitted_null,482,4,-0.0176715112713,0.0899607092812
fitted_null,482,5,0.0245286362441,0.0989606171045
fitted_null,482,6,-0.201223812974,0.122798207442
fitted_null,482,7,0.0205410054461,0.0750542030817
fitted_null,483,0,0.0787272202399,0.119981596896
fitted_null,483,1,-0.389567598657,0.14005571694
fitted_null,483,2,0.608729380734,0.156404772164
fitted_null,483,3,-0.579324192908,0.150079037364
fitted_null,483,4,0.305958293777,0.118836166322
fitted_null,483,5,0.0447217874806,0.14859164872
fitted_null,483,6,-0.182547931316,0.0904870076167
fitted_null,483,7,0.083287864529,0.0755640539771
fitted_null,484,0,-0.0147142984666,0.0795907523611
fitted_null,484,1,0.0760494027415,0.13158592021
fitted_null,484,2,0.178576592851,0.0890392390422
fitted_null,484,3,-0.060597376248,0.0908864847814
fitted_null,484,4,-0.330957969708,0.132830128031
fitted_null,484,5,0.286022341654,0.159240823011
fitted_null,484,6,-0.600384527283,0.136142284155
fitted_null,484,7,0.637679228141,0.180684368409
fitted_null,485,0,0.234944858443,0.118277978425
fitted_null,485,1,-0.109603665299,0.114505582756
fitted_null,485,2,0.0732104320852,0.0867606227652
fitted_null,485,3,0.116263124396,0.0863596622751
fitted_null,485,4,-0.459954281747,0.140007344713
fitted_null,485,5,0.63448628518,0.187418843306
fitted_null,485,6,-0.477842131542,0.168043680739
fitted_null,485,7,0.267296050341,0.09862628502
fitted_null,486,0,-0.412596989308,0.1425241513
fitted_null,486,1,0.598780518894,0.196767322246
fitted_null,486,2,-0.532211760801,0.162021682462
fitted_null,486,3,0.343507689151,0.166850767806
fitted_null,486,4,-0.173809301148,0.0945334191842
fitted_null,486,5,-0.15773436154,0.0600373492088
fitted_null,486,6,0.082800514095,0.0830905070669
fitted_null,486,7,-0.0896269861978,0.0941748007261
fitted_null,487,0,-0.406944090136,0.164427851167
fitted_null,487,1,0.195616060583,0.11350832993
fitted_null,487,2,-0.144210026388,0.0843443765438
fitted_null,487,3,0.319933432339,0.0959025536669
fitted_null,487,4,-0.335941808748,0.10828259357
fitted_null,487,5,0.62449394006,0.174717972342
fitted_null,487,6,-0.411255471495,0.151693633553
fitted_null,487,7,0.031564040233,0.107122689228
fitted_null,488,0,0.271828668654,0.115482350819
fitted_null,488,1,-0.458522604754,0.127252165287
fitted_null,488,2,0.592790853395,0.156568177857
fitted_null,488,3,-0.528757288038,0.144398987105
fitted_null,488,4,0.190556214696,0.121937223843
fitted_null,488,5,0.172220616598,0.129631933706
fitted_null,488,6,-0.121351756963,0.127154047753
fitted_null,488,7,0.0646766545737,0.0775751136313
fitted_null,489,0,0.119673032923,0.112949554951
fitted_null,489,1,-0.539513476811,0.143501583514
fitted_null,489,2,0.585892270337,0.143237002225
fitted_null,489,3,-0.340965091274,0.129388656612
fitted_null,489,4,-0.146300735856,0.13060408373
fitted_null,489,5,0.357896310884,0.12494979499
fitted_null,489,6,-0.241063624064,0.120366311366
fitted_null,489,7,0.165744629231,0.0950030126118
fitted_null,490,0,0.171105601179,0.112861830216
fitted_null,490,1,-0.493982366538,0.160635585594
fitted_null,490,2,0.657545260742,0.189535603485
fitted_null,490,3,-0.42889284151,0.14830802294
fitted_null,490,4,0.250998765782,0.132029396797
fitted_null,490,5,-0.146700501245,0.107548860971
fitted_null,490,6,0.144058343206,0.0807509823562
fitted_null,490,7,-0.0715208475574,0.0683297176413
fitted_null,491,0,-0.155644580009,0.087755666832
fitted_null,491,1,0.407188527708,0.118497798474
fitted_null,491,2,-0.396342998656,0.099406425831
fitted_null,491,3,-0.2592718012,0.105026674842
fitted_null,491,4,0.51270180722,0.149841208511
fitted_null,491,5,-0.179695833454,0.131529076774
fitted_null,491,6,-0.382847236141,0.164628147732
fitted_null,491,7,0.379390150409,0.143315001004
fitted_null,492,0,-0.229788137392,0.133356908218
fitted_null,492,1,0.544535039877,0.158435161333
fitted_null,492,2,-0.321439364858,0.135352675768
fitted_null,492,3,-0.400351366674,0.106521315727
fitted_null,492,4,0.53920028908,0.146488114943
fitted_null,492,5,-0.282656876111,0.134651900459
fitted_null,492,6,0.093464849502,0.091744516196
fitted_null,492,7,0.0877894112779,0.0934494073559
fitted_null,493,0,0.194662871414,0.0998105742147
fitted_null,493,1,0.10991994101,0.102456201198
fitted_null,493,2,-0.561128940127,0.174204948418
fitted_null,493,3,0.635071895782,0.180499142239
fitted_null,493,4,-0.425359698211,0.128845407878
fitted_null,493,5,0.173176469393,0.135569270748
fitted_null,493,6,-0.143777868937,0.108167760943
fitted_null,493,7,0.0157776675173,0.0704466943608
fitted_null,494,0,-0.39747711153,0.126122109328
fitted_null,494,1,0.688532039388,0.180146092263
fitted_null,494,2,-0.439967904946,0.14479159198
fitted_null,494,3,-0.186396963103,0.141909103969
fitted_null,494,4,0.346260574944,0.132046241296
fitted_null,494,5,-0.116302973385,0.0952301769137
fitted_null,494,6,-0.0209547183277,0.0730804473171
fitted_null,494,7,0.0758823016973,0.106674236932
fitted_null,495,0,-0.0859215977618,0.0809472197165
fitted_null,495,1,0.290477625547,0.108242313721
fitted_null,495,2,0.00205066639203,0.0931644822157
fitted_null,495,3,-0.360755383843,0.110026037474
fitted_null,495,4,0.366082688859,0.12449377039
fitted_null,495,5,-0.547365000455,0.166818796273
fitted_null,495,6,0.566389599773,0.184384075646
fitted_null,495,7,-0.153848686553,0.131923304563
fitted_null,496,0,0.150812145202,0.113668511493
fitted_null,496,1,-0.508965508624,0.158365515241
fitted_null,496,2,0.631159157603,0.187128666798
fitted_null,496,3,-0.531829684174,0.161016634225
fitted_null,496,4,0.0868866101203,0.0993203770109
fitted_null,496,5,0.167696570467,0.109653311517
fitted_null,496,6,0.0221097371617,0.105635259349
fitted_null,496,7,-0.0290662941321,0.0652117243658
fitted_null,497,0,-0.0151977938869,0.0755300871355
fitted_null,497,1,-0.355656267936,0.126580135937
fitted_null,497,2,0.457165306816,0.152021101664
fitted_null,497,3,-0.161116912105,0.147095706734
fitted_null,497,4,-0.460204122497,0.158997518244
fitted_null,497,5,0.617966536273,0.17918901536
fitted_null,497,6,-0.184103993305,0.0723992447973
fitted_null,497,7,0.10370204602,0.0881871901273
fitted_null,498,0,-0.140384959454,0.108665810204
fitted_null,498,1,-0.00811374899269,0.118965422896
fitted_null,498,2,0.0456609901956,0.101961449542
fitted_null,498,3,0.209618977771,0.0977827081329
fitted_null,498,4,-0.498633171576,0.149190133607
fitted_null,498,5,0.650994134319,0.17583444735
fitted_null,498,6,-0.493555668383,0.147083511561
fitted_null,498,7,0.134816867868,0.100516516707
fitted_null,499,0,0.0388730774178,0.0628091146844
fitted_null,499,1,-0.350558061075,0.104749743784
fitted_null,499,2,0.681677591993,0.232040601217
fitted_null,499,3,-0.549947674594,0.173988773976
fitted_null,499,4,0.299640023657,0.133963714213
fitted_null,499,5,-0.0538514771701,0.103382966516
fitted_null,499,6,0.115034519999,0.0973108560926
fitted_null,499,7,-0.0505378995295,0.0917542295163
fitted_null,500,0,0.201054009736,0.118277297546
fitted_null,500,1,-0.481034672165,0.167287178391
fitted_null,500,2,0.13817831765,0.0924089885559
fitted_null,500,3,0.357599104361,0.0961638067228
fitted_null,500,4,-0.486077994543,0.147960614514
fitted_null,500,5,0.495782356404,0.146380841982
fitted_null,500,6,-0.2936179844,0.146547252995
fitted_null,500,7,-0.113706112291,0.084974019294
fitted_null,501,0,0.162897724935,0.110934920338
fitted_null,501,1,-0.535236346947,0.139523259842
fitted_null,501,2,0.576172725417,0.13545480048
fitted_null,501,3,-0.504667008876,0.134690879128
fitted_null,501,4,0.307756596057,0.100034274783
fitted_null,501,5,-0.0497054247084,0.148860933936
fitted_null,501,6,-0.00296243962596,0.152552234582
fitted_null,501,7,0.0559379749787,0.07794869691
fitted_null,502,0,-0.23535597412,0.130798720492
fitted_null,502,1,0.575190947428,0.176525607929
fitted_null,502,2,-0.276264998491,0.115970305391
fitted_null,502,3,-0.341997843878,0.111346043382
fitted_null,502,4,0.416952937391,0.112946034099
fitted_null,502,5,-0.0899277081737,0.0942943427918
fitted_null,502,6,-0.318037436534,0.108108478507
fitted_null,502,7,0.370666304242,0.150010467408
fitted_null,503,0,-0.50751040467,0.146432330609
fitted_null,503,1,0.582120736935,0.168159653019
fitted_null,503,2,-0.203226137539,0.066836867751
fitted_null,503,3,-0.184936907833,0.115142590061
fitted_null,503,4,0.0416531222548,0.135164502425
fitted_null,503,5,0.364477478852,0.152847732436
fitted_null,503,6,-0.414084649459,0.126927598774
fitted_null,503,7,0.148395423863,0.0884887249253
fitted_null,504,0,0.112333695215,0.0663377721163
fitted_null,504,1,-0.373362148101,0.109798592534
fitted_null,504,2,0.670880915658,0.202784652984
fitted_null,504,3,-0.515778235201,0.144526685508
fitted_null,504,4,0.183519087507,0.115934577734
fitted_null,504,5,0.224487258091,0.131310429503
fitted_null,504,6,-0.216075112929,0.128663274737
fitted_null,504,7,0.033334928101,0.100644014883
fitted_null,505,0,0.0238321736669,0.0352994450788
fitted_null,505,1,-0.360563290128,0.113621024616
fitted_null,505,2,0.515528419165,0.205590526786
fitted_null,505,3,-0.293586189403,0.0843229865518
fitted_null,505,4,0.16525734468,0.0718943599996
fitted_null,505,5,-0.477998326904,0.198899778726
fitted_null,505,6,0.502375535011,0.201697595281
fitted_null,505,7,-0.0963855334796,0.0886742829605
fitted_null,506,0,0.0270658846573,0.0892375835548
fitted_null,506,1,-0.393150422067,0.121797630659
fitted_null,506,2,0.540772918038,0.172130993268
fitted_null,506,3,-0.391778364938,0.112747652455
fitted_null,506,4,0.2539254017,0.101180018975
fitted_null,506,5,-0.409715692239,0.152477347247
fitted_null,506,6,0.407731042715,0.145929570528
fitted_null,506,7,-0.0135972832179,0.104499203314
fitted_null,507,0,0.0282061396712,0.0727846567473
fitted_null,507,1,0.227450610182,0.100352152007
fitted_null,507,2,-0.214081732689,0.144821395991
fitted_null,507,3,-0.471186388058,0.160361239874
fitted_null,507,4,0.683189528854,0.194513576031
fitted_null,507,5,-0.419101636242,0.13992431063
fitted_null,507,6,0.0291397826866,0.104590475534
fitted_null,507,7,0.19073487431,0.0826521931865
fitted_null,508,0,0.739250986772,0.187049231303
fitted_null,508,1,-0.563030623228,0.123345452313
fitted_null,508,2,0.295751928001,0.11844890025
fitted_null,508,3,-0.0241630141009,0.0800341192551
fitted_null,508,4,-0.0401998663954,0.128232732423
fitted_null,508,5,-0.0132284118412,0.15378280803
fitted_null,508,6,0.0260567391719,0.130128709337
fitted_null,508,7,-0.214432898368,0.078978047089
fitted_null,509,0,0.00958045226076,0.075200028461
fitted_null,509,1,-0.380080962358,0.100721850622
fitted_null,509,2,0.675520528063,0.186171207616
fitted_null,509,3,-0.587437925457,0.171053912011
fitted_null,509,4,0.17806022612,0.115843451527
fitted_null,509,5,0.13245760213,0.137730424543
fitted_null,509,6,-0.00213283216543,0.120673685027
fitted_null,509,7,-0.0691402012418,0.0926054401929
fitted_null,510,0,0.716867117061,0.194898520403
fitted_null,510,1,-0.565739893681,0.143646394854
fitted_null,510,2,0.15206157699,0.0914173280303
fitted_null,510,3,0.0278713920568,0.0599890552375
fitted_null,510,4,-0.0685958428672,0.111752799201
fitted_null,510,5,0.241124628379,0.157128739328
fitted_null,510,6,-0.178709863389,0.141341657407
fitted_null,510,7,-0.217615900478,0.0998255055401
fitted_null,511,0,-0.507076590749,0.127109463716
fitted_null,511,1,0.62631238385,0.17178125355
fitted_null,511,2,-0.265936361123,0.100286786318
fitted_null,511,3,0.0472236167071,0.100029254763
fitted_null,511,4,-0.220398423262,0.0993630775096
fitted_null,511,5,0.182274448718,0.126045287181
fitted_null,511,6,-0.217949056163,0.135228681463
fitted_null,511,7,0.38516578261,0.140156195499
fitted_null,512,0,-0.276849198586,0.149327968574
fitted_null,512,1,0.420079935822,0.123089562584
fitted_null,512,2,-0.213152204459,0.101589435225
fitted_null,512,3,-0.439490456486,0.124431348947
fitted_null,512,4,0.665121177112,0.16546869635
fitted_null,512,5,-0.245063698551,0.101243692506
fitted_null,512,6,0.066337971966,0.111603636724
fitted_null,512,7,-0.0381906014504,0.12324565909
fitted_null,513,0,0.0113107010602,0.0679585582534
fitted_null,513,1,-0.346004170467,0.115191122393
fitted_null,513,2,0.643524143008,0.204157972159
fitted_null,513,3,-0.59095518818,0.18111020342
fitted_null,513,4,0.256629696038,0.0975965084619
fitted_null,513,5,0.0778470754797,0.11388284494
fitted_null,513,6,-0.17046123132,0.127219017393
fitted_null,513,7,0.125800737506,0.0928837729804
fitted_null,514,0,-0.122404604647,0.101152935404
fitted_null,514,1,0.400511288889,0.126856927731
fitted_null,514,2,-0.405830924246,0.194665363966
fitted_null,514,3,-0.322299883263,0.132357870137
fitted_null,514,4,0.658481794385,0.177319800417
fitted_null,514,5,-0.348457279191,0.111701976797
fitted_null,514,6,0.0299800676821,0.0664918241919
fitted_null,514,7,0.0105977823958,0.0894533013552
fitted_null,515,0,0.00100371097368,0.113358294159
fitted_null,515,1,-0.337055034698,0.114827474426
fitted_null,515,2,0.618939694676,0.143407880404
fitted_null,515,3,-0.613548850477,0.140013751175
fitted_null,515,4,0.284727121368,0.109988594384
fitted_null,515,5,0.0831654546957,0.13504851083
fitted_null,515,6,-0.137031270427,0.137458557335
fitted_null,515,7,0.141777159694,0.105896937286
fitted_null,516,0,0.149504002529,0.0911857360523
fitted_null,516,1,-0.460095884965,0.116766315995
fitted_null,516,2,0.592693967117,0.17040580565
fitted_null,516,3,-0.470399385976,0.118220595785
fitted_null,516,4,0.385844964767,0.122556105929
fitted_null,516,5,-0.186317331077,0.123536170196
fitted_null,516,6,0.0830585439002,0.122726853277
fitted_null,516,7,0.0539388771899,0.134602417115
fitted_null,517,0,-0.0763231872458,0.0926518212686
fitted_null,517,1,0.0878933136102,0.0984830080295
fitted_null,517,2,-0.11847293329,0.140638638333
fitted_null,517,3,-0.0845012143095,0.141780448452
fitted_null,517,4,0.739044699377,0.172295181256
fitted_null,517,5,-0.585279960578,0.132880820665
fitted_null,517,6,-0.172150288719,0.0991887257989
fitted_null,517,7,0.216559053219,0.122081356197
fitted_null,518,0,-0.379238248559,0.131420391727
fitted_null,518,1,0.647841229282,0.166967185728
fitted_null,518,2,-0.500197943676,0.139433274581
fitted_null,518,3,-0.146504675338,0.129334530112
fitted_null,518,4,0.344267858048,0.116705347753
fitted_null,518,5,-0.053587189619,0.087974119525
fitted_null,518,6,0.145152191598,0.118529800977
fitted_null,518,7,-0.149523864374,0.109635349597
fitted_null,519,0,0.0338425632061,0.117065072156
fitted_null,519,1,-0.139089369058,0.129160140743
fitted_null,519,2,0.161962760522,0.095820076089
fitted_null,519,3,-0.248271924189,0.0813752557277
fitted_null,519,4,0.638565367217,0.152527294949
fitted_null,519,5,-0.629732827257,0.131044321227
fitted_null,519,6,0.282750554178,0.137887416566
fitted_null,519,7,-0.0857957246717,0.155120422542
fitted_null,520,0,-0.0720718857511,0.0701759479869
fitted_null,520,1,-0.160683649496,0.0811770871543
fitted_null,520,2,0.500882478843,0.151208525312
fitted_null,520,3,-0.463753755339,0.132255639512
fitted_null,520,4,0.0672685936506,0.12878917614
fitted_null,520,5,0.389654761356,0.150883263751
fitted_null,520,6,-0.49656130309,0.156412613862
fitted_null,520,7,0.316396239548,0.129097746282
fitted_null,521,0,-0.323889688122,0.114918240865
fitted_null,521,1,0.23076846908,0.0948785680052
fitted_null,521,2,-0.323794266108,0.124892494441
fitted_null,521,3,0.12122680877,0.115547197094
fitted_null,521,4,0.340020384928,0.129853306116
fitted_null,521,5,-0.156376181131,0.117101458695
fitted_null,521,6,0.557930353711,0.153122498962
fitted_null,521,7,-0.520527680238,0.149686235821
fitted_null,522,0,-0.0103036196389,0.0727469119245
fitted_null,522,1,-0.374631689856,0.108494143796
fitted_null,522,2,0.674022174006,0.202039083648
fitted_null,522,3,-0.590458059025,0.167863320915
fitted_null,522,4,0.216991083457,0.134120431843
fitted_null,522,5,0.0581779929442,0.130460764552
fitted_null,522,6,-0.0534216362745,0.10796931936
fitted_null,522,7,0.0572244831666,0.0763060239607
fitted_null,523,0,-0.353444433498,0.121388965024
fitted_null,523,1,0.292701733755,0.0994294492076
fitted_null,523,2,-0.295004254877,0.111848669432
fitted_null,523,3,0.117758047546,0.0979772377186
fitted_null,523,4,-0.252644001753,0.134360053954
fitted_null,523,5,0.654329956749,0.174404262201
fitted_null,523,6,-0.437620060325,0.155072128735
fitted_null,523,7,-0.0708537804886,0.105519233727
fitted_null,524,0,-0.152393347178,0.0619420213499
fitted_null,524,1,-0.366853547475,0.115999336975
fitted_null,524,2,0.652056329496,0.182080608534
fitted_null,524,3,-0.566915564789,0.177681193932
fitted_null,524,4,0.237834506049,0.0985865392939
fitted_null,524,5,0.0571148896559,0.121232059676
fitted_null,524,6,-0.178500136521,0.140675515443
fitted_null,524,7,0.0627245277222,0.101802724796
fitted_null,525,0,0.101630488944,0.0925090102488
fitted_null,525,1,-0.0139695393536,0.0968314068902
fitted_null,525,2,-0.325871943316,0.150454927422
fitted_null,525,3,0.659914134009,0.157443213113
fitted_null,525,4,-0.589373913156,0.155267024135
fitted_null,525,5,0.00368761932058,0.137656185137
fitted_null,525,6,0.295405528969,0.127158262779
fitted_null,525,7,-0.11470515852,0.0826799702745
fitted_null,526,0,0.0156555077354,0.0769728912385
fitted_null,526,1,-0.387312199763,0.128786496276
fitted_null,526,2,0.660120788547,0.231121861302
fitted_null,526,3,-0.529205005918,0.17550103697
fitted_null,526,4,0.348862247219,0.118561029941
fitted_null,526,5,-0.080534429929,0.104212286391
fitted_null,526,6,0.0564627840777,0.0729715041406
fitted_null,526,7,-0.0504783449391,0.0918728937412
fitted_null,527,0,-0.0180511759636,0.0833523693416
fitted_null,527,1,-0.0956707680674,0.0606977432191
fitted_null,527,2,-0.0486501179125,0.0701305101946
fitted_null,527,3,0.0289466716263,0.0704073401426
fitted_null,527,4,0.167026412501,0.0879706543979
fitted_null,527,5,-0.14381318569,0.0948942001558
fitted_null,527,6,0.700418425864,0.271375134346
fitted_null,527,7,-0.669440429964,0.261172048203
fitted_null,528,0,0.221342889667,0.104434485247
fitted_null,528,1,-0.515834235831,0.164396551668
fitted_null,528,2,0.567882282377,0.183733087847
fitted_null,528,3,-0.530779939629,0.16888364101
fitted_null,528,4,0.243309694063,0.129115453375
fitted_null,528,5,-0.021596417622,0.109103507119
fitted_null,528,6,0.130040119132,0.0833284869762
fitted_null,528,7,-0.064251772941,0.0570047867583
fitted_null,529,0,0.00249213471284,0.0670451773171
fitted_null,529,1,-0.144929715001,0.11270378077
fitted_null,529,2,0.0128151045695,0.107730709104
fitted_null,529,3,0.0116211199802,0.0788996924966
fitted_null,529,4,0.255280342109,0.118993255667
fitted_null,529,5,-0.409212160261,0.154489790617
fitted_null,529,6,0.66166815106,0.185363752494
fitted_null,529,7,-0.555213924843,0.174773841535
fitted_null,530,0,-0.0117061587694,0.0862138469334
fitted_null,530,1,-0.4529950266,0.13413432479
fitted_null,530,2,0.654022348404,0.177425466782
fitted_null,530,3,-0.558159855685,0.161496483084
fitted_null,530,4,0.205097279508,0.0997994552334
fitted_null,530,5,-0.104035236519,0.144412112516
fitted_null,530,6,0.0241422907038,0.100930857657
fitted_null,530,7,0.0435860105215,0.0955874530051
fitted_null,531,0,0.0913382830429,0.106119070944
fitted_null,531,1,0.416667792855,0.135960783733
fitted_null,531,2,-0.272575746214,0.108490195362
fitted_null,531,3,-0.409186068932,0.141928228556
fitted_null,531,4,0.330817519277,0.124079814839
fitted_null,531,5,0.0483228135214,0.117443553745
fitted_null,531,6,-0.448103450425,0.130042890025
fitted_null,531,7,0.513558627973,0.135935462796
fitted_null,532,0,0.152872193905,0.11926529553
fitted_null,532,1,-0.46316678734,0.145629862431
fitted_null,532,2,0.67031044903,0.189432587082
fitted_null,532,3,-0.404692711724,0.127078131731
fitted_null,532,4,0.0909596407217,0.0885022677993
fitted_null,532,5,0.0170608022008,0.100584024478
fitted_null,532,6,0.277686998251,0.11878004454
fitted_null,532,7,-0.251673467464,0.110727786409
fitted_null,533,0,0.0165079032178,0.0839029821913
fitted_null,533,1,0.185942812154,0.138144062951
fitted_null,533,2,-0.0440872511265,0.0934004463399
fitted_null,533,3,0.0777324044742,0.0860242737706
fitted_null,533,4,-0.556575713458,0.159058531999
fitted_null,533,5,0.67412856092,0.18460622507
fitted_null,533,6,-0.403184761033,0.137762533141
fitted_null,533,7,0.174307069084,0.117100944537
fitted_null,534,0,-0.0742902420379,0.0683979072602
fitted_null,534,1,-0.286814566942,0.0918076546774
fitted_null,534,2,0.543988915532,0.181536739713
fitted_null,534,3,-0.536069852478,0.155288579203
fitted_null,534,4,0.427925231529,0.142350437851
fitted_null,534,5,-0.357384810945,0.168049892175
fitted_null,534,6,0.100062710104,0.115385506032
fitted_null,534,7,0.0898169490876,0.0771832830893
fitted_null,535,0,0.691121173947,0.181194084413
fitted_null,535,1,-0.660758663708,0.176743681244
fitted_null,535,2,0.174905116627,0.0803180782154
fitted_null,535,3,0.0573079067949,0.0828911343288
fitted_null,535,4,-0.0799080276766,0.0807621077278
fitted_null,535,5,-0.135820393383,0.117965740329
fitted_null,535,6,0.0564302295173,0.151018501191
fitted_null,535,7,0.154456052989,0.129106672551
